,式別,馬番,配当,人気
0,単勝,10,260,2
1,複勝,10,100,1
2,複勝,12,100,2
3,複勝,5,130,3
4,枠連,7-8,150,1
5,馬連,10-12,160,1
6,ワイド,10-12,110,1
7,ワイド,5-10,240,3
8,ワイド,5-12,180,2
9,馬単,10→12,360,2
10,3連複,5-10-12,260,1
11,3連単,10→12→5,1200,2
