,式別,馬番,配当,人気
0,単勝,10,2020,8
1,複勝,10,520,8
2,複勝,1,360,6
3,複勝,2,350,5
4,枠連,1-7,2380,9
5,馬連,1-10,8590,28
6,ワイド,1-10,1830,23
7,ワイド,2-10,2220,25
8,ワイド,1-2,1880,24
9,馬単,10→1,20390,59
10,3連複,1-2-10,21640,62
11,3連単,10→1→2,142420,392
