,式別,馬番,配当,人気
0,単勝,11,980,7
1,複勝,11,270,7
2,複勝,5,170,2
3,複勝,2,150,1
4,枠連,3-6,2000,10
5,馬連,5-11,4880,23
6,ワイド,5-11,1600,23
7,ワイド,2-11,820,7
8,ワイド,2-5,460,2
9,馬単,11→5,10600,54
10,3連複,2-5-11,5580,21
11,3連単,11→5→2,44200,152
