,式別,馬番,配当,人気
0,単勝,5,1850,9
1,複勝,5,290,6
2,複勝,10,140,1
3,複勝,14,220,3
4,枠連,4-6,650,3
5,馬連,5-10,1800,6
6,ワイド,5-10,740,7
7,ワイド,5-14,1740,21
8,ワイド,10-14,560,2
9,馬単,5→10,5140,20
10,3連複,5-10-14,5050,16
11,3連単,5→10→14,36350,106
