,式別,馬番,配当,人気
0,単勝,12,320,1
1,複勝,12,190,2
2,複勝,1,1050,9
3,複勝,3,350,6
4,枠連,1-7,7630,20
5,馬連,1-12,11050,29
6,ワイド,1-12,3260,31
7,ワイド,3-12,1110,15
8,ワイド,1-3,7040,44
9,馬単,12→1,17780,51
10,3連複,1-3-12,44630,89
11,3連単,12→1→3,172910,401
