,式別,馬番,配当,人気
0,単勝,13,700,5
1,複勝,13,270,4
2,複勝,5,750,10
3,複勝,8,360,6
4,枠連,3-7,2010,8
5,馬連,5-13,9120,33
6,ワイド,5-13,2570,32
7,ワイド,8-13,1310,14
8,ワイド,5-8,5530,59
9,馬単,13→5,15390,53
10,3連複,5-8-13,33590,103
11,3連単,13→5→8,174940,530
