,式別,馬番,配当,人気
0,単勝,5,720,3
1,複勝,5,200,3
2,複勝,2,180,2
3,複勝,10,460,10
4,枠連,2-4,1290,4
5,馬連,2-5,1830,5
6,ワイド,2-5,720,5
7,ワイド,5-10,2190,33
8,ワイド,2-10,2290,34
9,馬単,5→2,3920,12
10,3連複,2-5-10,13860,57
11,3連単,5→2→10,77630,318
