,式別,馬番,配当,人気
0,単勝,13,350,1
1,複勝,13,160,1
2,複勝,9,180,2
3,複勝,16,830,9
4,枠連,5-7,820,2
5,馬連,9-13,900,2
6,ワイド,9-13,380,1
7,ワイド,13-16,2780,24
8,ワイド,9-16,2490,22
9,馬単,13→9,1390,2
10,3連複,9-13-16,13460,37
11,3連単,13→9→16,45030,135
