,式別,馬番,配当,人気
0,単勝,13,2910,8
1,複勝,13,590,7
2,複勝,10,680,9
3,複勝,12,150,1
4,枠連,5-7,20260,26
5,馬連,10-13,36900,46
6,ワイド,10-13,5630,39
7,ワイド,12-13,1450,17
8,ワイド,10-12,1800,18
9,馬単,13→10,67040,90
10,3連複,10-12-13,37640,85
11,3連単,13→10→12,335510,601
