,式別,馬番,配当,人気
0,単勝,1,270,1
1,複勝,1,140,1
2,複勝,5,170,3
3,複勝,15,460,8
4,枠連,1-3,320,1
5,馬連,1-5,680,2
6,ワイド,1-5,320,2
7,ワイド,1-15,1480,16
8,ワイド,5-15,1670,17
9,馬単,1→5,930,1
10,3連複,1-5-15,5540,16
11,3連単,1→5→15,15980,41
