,式別,馬番,配当,人気
0,単勝,3,300,1
1,複勝,3,130,2
2,複勝,10,150,3
3,複勝,4,130,1
4,枠連,3-6,400,1
5,馬連,3-10,820,2
6,ワイド,3-10,330,2
7,ワイド,3-4,230,1
8,ワイド,4-10,360,3
9,馬単,3→10,1460,3
10,3連複,3-4-10,780,1
11,3連単,3→10→4,4020,3
