,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,レディオンステージ,牝3,55.0,松山,西園正,栗東,2022105581,1126,エピファネイア ,レディオブフィフティ Lady of Fifty(米) ,After Market ,-0.45889201687809933,9,-0.0270687614941173,9,,
1,1,2,ビガーサンライズ,牝3,52.0,▲和田陽,平田,栗東,2022102599,1223,ノーブルミッション Noble Mission(英) ,カシュカシュ ,アフリート Afleet(加) ,1.1613976393453302,3,0.02159457758884657,3,,
2,2,3,エイシンナザレ,牝3,55.0,団野,中尾,栗東,2022100566,1180,ゴールドアクター ,エーシンパナギア ,エイシンサンディ ,-0.7211236078254346,12,-0.034944553812806006,12,,
3,2,4,ヴォルクメア,牝3,52.0,▲田山,新谷,栗東,2022106628,1220,ラニ ,ガラッシアファータ ,Distorted Humor (米) ,-0.02187955558948814,6,-0.013943648027222606,6,,
4,3,5,ルージュヴィーナス,牝3,55.0,岩田望,寺島,栗東,2022102655,1174,サンダースノー Thunder Snow(愛) ,レッドアウローラ ,ディープインパクト ,-1.1459583855008084,15,-0.04770392604038595,15,,
5,3,6,メイショウオハコ,牝3,52.0,▲柴田裕,高橋亮,栗東,2022103257,1212,ルヴァンスレーヴ ,メイショウサンアイ ,ディープインパクト ,-1.1727869317885704,16,-0.04850968730664458,16,,
6,4,7,ベレーザフィン,牝3,55.0,坂井,前川,栗東,2022105092,1163,レイデオロ ,モスカートローザ ,ディープインパクト ,2.0794058035394873,1,0.049165785245157884,1,,
7,4,8,ブルーアロマ,牝3,55.0,太宰,高橋亮,栗東,2022100701,1037,American Pharoah (米) ,コミカル Comical(米) ,Into Mischief ,0.9279705648601586,5,0.014583892287495875,5,,
8,5,9,ショウナンマハト,牝3,54.0,☆吉村,清水久,栗東,2022104937,1216,レイデオロ ,ナスティア Nastia(亜) ,Fortify ,1.3153686111467497,2,0.02621889990117314,2,,
9,5,10,メイショウウメゴチ,牝3,55.0,鮫島駿,高橋忠,栗東,2022102768,1157,ダノンレジェンド ,レッドマーキュリー ,マンハッタンカフェ ,-0.8826244734917483,13,-0.03979502691057926,13,,
10,6,11,ミスサンシャイン,牝3,55.0,岡田,安田,栗東,2022101486,5429,ラブリーデイ ,チトニア ,フレンチデピュティ French Deputy(米) ,1.0730509321741493,4,0.01894119660142783,4,,
11,6,12,コロニス,牝3,55.0,Ｍデムーロ,杉山佳,栗東,2022102886,5212,デクラレーションオブウォー ,コウヨウルビー ,バブルガムフェロー ,-0.14723004456074315,8,-0.01770839053828777,8,,
12,7,13,カルドウェル,牝3,55.0,武豊,中村,栗東,2022105503,666,スワーヴリチャード ,プロキシマ ,ステイゴールド ,-0.04902140441971011,7,-0.014758818936874765,7,,
13,7,14,アンデルマット,牝3,55.0,西村淳,梅田,栗東,2022105193,1171,ルヴァンスレーヴ ,ローヌグレイシア ,クロフネ ,-0.8853114029880589,14,-0.03987572542066896,14,,
14,8,15,ペイシャキセキ,牝3,55.0,和田竜,吉田,栗東,2022102515,1018,オーヴァルエース ,ドリームキセキ ,フジキセキ ,-0.5740573581283633,11,-0.030527606047213697,11,,
15,8,16,カフジキームン,牝3,55.0,古川吉,河嶋,栗東,2022103988,1015,ミッキーアイル ,シェーネフラウ ,ゼンノロブロイ ,-0.4983083698948504,10,-0.028252581525863192,10,,
