,式別,馬番,配当,人気
0,単勝,2,790,3
1,複勝,2,190,4
2,複勝,10,110,1
3,複勝,9,210,5
4,枠連,2-7,660,3
5,馬連,2-10,740,2
6,ワイド,2-10,330,2
7,ワイド,2-9,800,11
8,ワイド,9-10,440,5
9,馬単,2→10,2360,7
10,3連複,2-9-10,1900,6
11,3連単,2→10→9,13430,42
