,式別,馬番,配当,人気
0,単勝,3,150,1
1,複勝,3,110,1
2,複勝,8,170,3
3,複勝,14,700,10
4,枠連,3-5,380,2
5,馬連,3-8,420,2
6,ワイド,3-8,260,2
7,ワイド,3-14,1010,10
8,ワイド,8-14,4380,33
9,馬単,3→8,540,2
10,3連複,3-8-14,8310,23
11,3連単,3→8→14,16300,45
