,式別,馬番,配当,人気
0,単勝,4,1850,4
1,複勝,4,470,4
2,複勝,3,270,2
3,複勝,7,560,6
4,枠連,3-4,3330,10
5,馬連,3-4,3540,11
6,ワイド,3-4,960,11
7,ワイド,4-7,3400,29
8,ワイド,3-7,1140,13
9,馬単,4→3,9090,26
10,3連複,3-4-7,22340,49
11,3連単,4→3→7,160730,301
