,式別,馬番,配当,人気
0,単勝,13,230,1
1,複勝,13,140,1
2,複勝,9,160,3
3,複勝,5,230,4
4,枠連,5-7,470,1
5,馬連,9-13,510,1
6,ワイド,9-13,330,1
7,ワイド,5-13,700,7
8,ワイド,5-9,900,10
9,馬単,13→9,950,1
10,3連複,5-9-13,2470,4
11,3連単,13→9→5,7690,8
