,式別,馬番,配当,人気
0,単勝,2,1020,4
1,複勝,2,220,4
2,複勝,12,160,2
3,複勝,3,160,3
4,枠連,2-8,840,3
5,馬連,2-12,2040,7
6,ワイド,2-12,570,5
7,ワイド,2-3,600,6
8,ワイド,3-12,500,3
9,馬単,2→12,5120,19
10,3連複,2-3-12,3150,9
11,3連単,2→12→3,25520,83
