,式別,馬番,配当,人気
0,単勝,3,150,1
1,複勝,3,110,2
2,複勝,9,110,1
3,複勝,4,160,4
4,枠連,3-8,210,1
5,馬連,3-9,180,1
6,ワイド,3-9,120,1
7,ワイド,3-4,210,2
8,ワイド,4-9,360,7
9,馬単,3→9,270,1
10,3連複,3-4-9,520,3
11,3連単,3→9→4,1170,2
