,式別,馬番,配当,人気
0,単勝,10,3070,10
1,複勝,10,620,10
2,複勝,8,200,2
3,複勝,9,330,7
4,枠連,5-6,1250,4
5,馬連,8-10,5760,29
6,ワイド,8-10,1440,19
7,ワイド,9-10,2990,41
8,ワイド,8-9,740,4
9,馬単,10→8,14750,68
10,3連複,8-9-10,12410,53
11,3連単,10→8→9,100690,447
