,式別,馬番,配当,人気
0,単勝,14,500,4
1,複勝,14,230,3
2,複勝,2,540,8
3,複勝,7,970,10
4,枠連,2-8,3940,15
5,馬連,2-14,4220,15
6,ワイド,2-14,1320,15
7,ワイド,7-14,3390,34
8,ワイド,2-7,7540,53
9,馬単,14→2,6190,22
10,3連複,2-7-14,49010,113
11,3連単,14→2→7,161930,443
