,式別,馬番,配当,人気
0,単勝,5,240,1
1,複勝,5,140,2
2,複勝,8,230,4
3,複勝,2,440,7
4,枠連,3-4,250,1
5,馬連,5-8,1260,5
6,ワイド,5-8,550,6
7,ワイド,2-5,1030,11
8,ワイド,2-8,2900,25
9,馬単,5→8,1780,5
10,3連複,2-5-8,8730,28
11,3連単,5→8→2,25340,83
