,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1400,全,all,5.22,32,32,21,22,15,11,6,10,7,5,3,3,0,3,1,1,0,0
1,芝,1400,良,all,5.25,22,19,13,15,7,7,4,7,4,3,1,3,0,2,1,0,0,0
2,芝,1400,稍重,all,4.75,5,8,6,5,5,2,1,1,1,0,2,0,0,0,0,0,0,0
3,芝,1400,重,all,4.72,3,2,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0
4,芝,1400,不良,all,6.6,2,3,0,1,2,1,1,1,2,0,0,0,0,1,0,1,0,0
5,芝,1400,全,未勝利,4.71,9,10,5,4,3,3,3,2,2,1,0,2,0,1,0,0,0,0
6,芝,1400,良,未勝利,4.98,5,5,3,2,3,1,2,1,2,0,0,2,0,1,0,0,0,0
7,芝,1400,稍重,未勝利,3.15,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1400,重,未勝利,6.46,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,芝,1400,不良,未勝利,4.97,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10,芝,1400,全,新馬,3.94,7,5,3,4,1,1,0,2,0,0,1,0,0,0,0,0,0,0
11,芝,1400,良,新馬,3.99,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12,芝,1400,稍重,新馬,4.77,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,芝,1400,重,新馬,3.17,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,芝,1400,不良,新馬,3.69,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1400,全,1勝クラス,5.82,3,8,5,5,4,1,0,1,2,1,0,0,0,2,0,1,0,0
16,芝,1400,良,1勝クラス,5.06,3,6,4,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
17,芝,1400,稍重,1勝クラス,4.94,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
