,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103010310,1,7,12,メイショウムラクモ,牡3,54.0,柴田善臣,0:1:44.3,,1.8,1.0,470,[東] 和田勇介,ダート,1700,曇,重,2021年07月10日,2勝クラス,2018103139,00641,3-2-2-2,37.7
202103010310,2,8,15,ディールクルム,牡3,54.0,内田博幸,0:1:45.5,7,6.9,3.0,514,[東] 田村康仁,ダート,1700,曇,重,2021年07月10日,2勝クラス,2018105442,00422,7-7-4-3,38.6
202103010310,3,4,6,アベックフォルス,牡4,57.0,田辺裕信,0:1:45.5,クビ,59.7,9.0,480,[東] 加藤士津,ダート,1700,曇,重,2021年07月10日,2勝クラス,2017102848,01075,9-8-8-5,38.1
202103010310,4,6,10,ロンゴノット,牡4,57.0,三浦皇成,0:1:45.8,1.1/2,7.1,4.0,504,[東] 高柳瑞樹,ダート,1700,曇,重,2021年07月10日,2勝クラス,2017106602,01122,2-2-1-1,39.3
202103010310,5,5,8,ヤークトボマー,牡5,57.0,宮崎北斗,0:1:46.1,1.3/4,82.5,14.0,474,[東] 中川公成,ダート,1700,曇,重,2021年07月10日,2勝クラス,2016101308,01118,11-10-9-7,38.5
202103010310,6,2,3,フーズサイド,牡5,57.0,石川裕紀,0:1:46.1,クビ,32.9,6.0,502,[東] 堀井雅広,ダート,1700,曇,重,2021年07月10日,2勝クラス,2016106069,01150,11-12-15-15,37.4
202103010310,7,7,13,ピースマッチング,牡3,54.0,戸崎圭太,0:1:46.3,1,5.0,2.0,460,[東] 斎藤誠,ダート,1700,曇,重,2021年07月10日,2勝クラス,2018104522,05386,15-14-10-9,38.3
202103010310,8,1,1,ヴォートルエロー,牡4,57.0,江田照男,0:1:46.8,3,20.1,5.0,484,[東] 田村康仁,ダート,1700,曇,重,2021年07月10日,2勝クラス,2017104240,00689,10-10-10-10,38.8
202103010310,9,6,11,ブリッツェンシチー,セ5,57.0,野中悠太,0:1:47.0,1,82.0,13.0,512,[東] 古賀慎明,ダート,1700,曇,重,2021年07月10日,2勝クラス,2016102372,01158,3-4-4-3,40.1
202103010310,10,5,9,グログラン,牝6,55.0,武士沢友,0:1:47.1,1/2,70.5,11.0,488,[東] 林徹,ダート,1700,曇,重,2021年07月10日,2勝クラス,2015103592,01029,14-14-13-14,38.8
202103010310,11,8,14,テンワールドレイナ,牝6,55.0,丸山元気,0:1:47.3,1.1/2,69.5,10.0,482,[東] 矢野英一,ダート,1700,曇,重,2021年07月10日,2勝クラス,2015104612,01127,13-12-13-12,39.0
202103010310,12,3,4,ポートロイヤル,セ5,57.0,武藤雅,0:1:47.7,2.1/2,72.3,12.0,458,[東] 高柳瑞樹,ダート,1700,曇,重,2021年07月10日,2勝クラス,2016105007,01169,7-8-10-12,39.7
202103010310,13,2,2,グラデュエイト,牡6,57.0,永野猛蔵,0:1:47.9,1,48.5,8.0,502,[東] 加藤征弘,ダート,1700,曇,重,2021年07月10日,2勝クラス,2015105958,01188,3-4-6-7,40.8
202103010310,14,4,7,マイネルアプラウス,牡5,57.0,木幡巧也,0:1:48.0,1/2,132.5,15.0,508,[東] 青木孝文,ダート,1700,曇,重,2021年07月10日,2勝クラス,2016100718,01162,1-1-3-5,41.2
202103010310,15,3,5,ココリモアナ,牝6,55.0,菅原明良,0:1:49.3,8,34.7,7.0,458,[東] 古賀慎明,ダート,1700,曇,重,2021年07月10日,2勝クラス,2015102439,01179,3-4-7-10,42.0
