,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020606,1,2,2,オリ,牡2,55.0,菱田裕二,0:1:48.5,,22.3,7.0,484,[東] 奥平雅士,ダート,1700,晴,良,2021年11月21日,新馬,2019102376,01144,1-1-1-1,39.5
202103020606,2,6,11,タマモタップダンス,牝2,51.0,永野猛蔵,0:1:48.9,2.1/2,2.1,1.0,492,[東] 伊藤圭三,ダート,1700,晴,良,2021年11月21日,新馬,2019106690,01188,5-6-2-2,39.8
202103020606,3,6,10,スパークルアイズ,牝2,54.0,吉田隼人,0:1:48.9,ハナ,7.6,4.0,486,[西] 武幸四郎,ダート,1700,晴,良,2021年11月21日,新馬,2019100622,01095,10-9-4-4,39.6
202103020606,4,7,13,クロシェノワール,牝2,54.0,斎藤新,0:1:49.2,2,6.5,2.0,504,[東] 青木孝文,ダート,1700,晴,良,2021年11月21日,新馬,2019100031,01178,4-4-2-3,40.1
202103020606,5,8,14,パルガン,牝2,54.0,丹内祐次,0:1:49.7,3,7.1,3.0,454,[東] 相沢郁,ダート,1700,晴,良,2021年11月21日,新馬,2019101689,01091,9-9-6-5,40.0
202103020606,6,7,12,サクラジェンヌ,牝2,53.0,秋山稔樹,0:1:50.5,5,35.8,9.0,470,[東] 和田勇介,ダート,1700,晴,良,2021年11月21日,新馬,2019106678,01181,11-12-12-9,40.3
202103020606,7,4,6,ホーンドムーン,牝2,54.0,菅原明良,0:1:50.6,1/2,20.4,6.0,510,[東] 武井亮,ダート,1700,晴,良,2021年11月21日,新馬,2019104466,01179,11-11-10-9,40.6
202103020606,8,3,5,アイファーラニオー,牡2,55.0,藤井勘一,0:1:50.8,1,157.0,14.0,474,[西] 鮫島一歩,ダート,1700,晴,良,2021年11月21日,新馬,2019101320,05525,15-15-15-15,39.8
202103020606,9,5,8,セルリアンルネッタ,牡2,51.0,永島まな,0:1:51.0,1,106.1,12.0,462,[西] 高橋康之,ダート,1700,晴,良,2021年11月21日,新馬,2019102028,01187,14-13-14-13,40.6
202103020606,10,2,3,マゼンダフラッシュ,牝2,51.0,小林脩斗,0:1:51.3,2,45.3,10.0,452,[東] 奥平雅士,ダート,1700,晴,良,2021年11月21日,新馬,2019102204,01183,7-8-9-7,41.4
202103020606,11,8,15,オレノマサムネ,セ2,55.0,杉原誠人,0:1:51.7,2.1/2,101.5,11.0,514,[東] 牧光二,ダート,1700,晴,良,2021年11月21日,新馬,2019101456,01135,11-13-12-9,41.5
202103020606,12,1,1,ジョーフェイス,牡2,55.0,西村淳也,0:1:52.3,3.1/2,29.7,8.0,500,[西] 小崎憲,ダート,1700,晴,良,2021年11月21日,新馬,2019106884,01171,2-2-4-5,43.1
202103020606,13,3,4,ヴェルトクリーガー,牡2,52.0,横山琉人,0:1:52.8,3,13.2,5.0,508,[東] 大和田成,ダート,1700,晴,良,2021年11月21日,新馬,2019102318,01192,7-6-6-7,43.1
202103020606,14,4,7,ライヴガーネット,牝2,54.0,中井裕二,0:1:52.9,クビ,116.6,13.0,476,[東] 尾形和幸,ダート,1700,晴,良,2021年11月21日,新馬,2019106249,01141,3-3-6-9,43.2
202103020606,15,5,9,フエキ,牝2,53.0,木幡育也,0:1:53.3,2.1/2,199.9,15.0,514,[東] 和田正一,ダート,1700,晴,良,2021年11月21日,新馬,2019102479,01167,5-4-10-13,43.3
