,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020406,1,6,8,リノユニヴァース,牡3,55.0,岩田康誠,0:2:35.9,,3.7,1.0,506,[西] 友道康夫,ダート,2400,晴,良,2021年11月14日,1勝クラス,2018105261,05203,7-5-4-4,37.7
202103020406,2,5,6,カフェキング,牡4,57.0,横山和生,0:2:36.0,1,4.6,2.0,474,[東] 堀宣行,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017104682,01140,3-3-2-2,38.0
202103020406,3,3,3,ダノンマヴロス,牡3,55.0,三浦皇成,0:2:36.3,1.1/2,4.9,3.0,470,[東] 田中博康,ダート,2400,晴,良,2021年11月14日,1勝クラス,2018103446,01122,1-1-1-1,38.4
202103020406,4,7,10,スパニッシュアート,牝4,55.0,菊沢一樹,0:2:37.1,5,24.6,9.0,424,[東] 戸田博文,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017105023,01161,6-5-6-6,38.5
202103020406,5,4,4,テーオーシリウス,牡3,54.0,泉谷楓真,0:2:37.1,クビ,8.7,4.0,470,[西] 奥村豊,ダート,2400,晴,良,2021年11月14日,1勝クラス,2018106834,01182,2-2-2-2,39.1
202103020406,6,4,5,メイショウカムロ,牡4,54.0,小沢大仁,0:2:37.4,1.1/2,12.8,7.0,452,[西] 荒川義之,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017106451,01185,3-3-4-5,39.2
202103020406,7,2,2,ハーツシンフォニー,牡4,56.0,亀田温心,0:2:37.5,1/2,24.6,10.0,472,[東] 辻哲英,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017100360,01176,12-12-11-9,38.1
202103020406,8,8,13,ベストユエンモン,牡4,54.0,横山琉人,0:2:38.3,5,221.2,13.0,462,[東] 宗像義忠,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017103823,01192,9-9-8-8,39.2
202103020406,9,8,12,ナスノコウラン,牡5,54.0,永野猛蔵,0:2:38.4,クビ,8.9,5.0,516,[東] 矢野英一,ダート,2400,晴,良,2021年11月14日,1勝クラス,2016109024,01188,7-8-6-7,39.7
202103020406,10,5,7,カッティングロック,牡4,56.0,秋山稔樹,0:2:39.3,5,10.0,6.0,516,[東] 相沢郁,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017100725,01181,12-13-12-12,39.7
202103020406,11,7,11,ノームストリーム,牡3,55.0,菅原明良,0:2:40.3,6,56.3,11.0,500,[東] 武市康男,ダート,2400,晴,良,2021年11月14日,1勝クラス,2018103048,01179,9-10-13-13,40.5
202103020406,12,1,1,エバーマノ,牝4,55.0,坂井瑠星,0:2:41.3,6,19.5,8.0,480,[西] 藤岡健一,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017104801,01163,11-10-8-10,42.1
202103020406,13,6,9,スノーレイズ,牝4,51.0,永島まな,0:2:41.7,2.1/2,105.3,12.0,448,[東] 菊川正達,ダート,2400,晴,良,2021年11月14日,1勝クラス,2017103450,01187,5-5-8-10,42.5
