,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020404,1,1,1,テーオーソクラテス,牡4,60.0,小坂忠士,0:3:02.7,,3.0,1.0,446,[西] 奥村豊,障害,2750,晴,良,2021年11月14日,未勝利,2017100997,01063,2-2-2-1,13.3
202103020404,2,7,8,リバーシブルレーン,牡5,60.0,石神深一,0:3:02.9,1.1/2,4.9,3.0,432,[東] 辻哲英,障害,2750,晴,良,2021年11月14日,未勝利,2016104982,01059,9-9-6-4,13.3
202103020404,3,8,10,アポロファントム,牡4,60.0,金子光希,0:3:03.1,1,6.9,4.0,460,[東] 鈴木伸尋,障害,2750,晴,良,2021年11月14日,未勝利,2017104113,01052,7-5-5-6,13.3
202103020404,4,7,9,オノーレペスカ,牝5,58.0,大江原圭,0:3:04.1,6,29.9,8.0,440,[東] 小桧山悟,障害,2750,晴,良,2021年11月14日,未勝利,2016102184,01120,7-8-3-3,13.4
202103020404,5,6,7,アプルーヴァル,牡6,60.0,北沢伸也,0:3:04.2,1/2,8.7,5.0,514,[西] 今野貞一,障害,2750,晴,良,2021年11月14日,未勝利,2015104950,00691,2-2-3-4,13.4
202103020404,6,6,6,ワンダーサーイター,牡4,60.0,草野太郎,0:3:04.4,1.1/2,19.8,7.0,456,[東] 畠山吉宏,障害,2750,晴,良,2021年11月14日,未勝利,2017102751,01113,11-11-8-8,13.4
202103020404,7,2,2,ミコブラック,牝3,56.0,難波剛健,0:3:05.2,5,45.2,9.0,478,[西] 浅見秀一,障害,2750,晴,良,2021年11月14日,未勝利,2018100553,01066,9-10-8-8,13.5
202103020404,8,8,11,ヤマノグリッターズ,牡3,58.0,大庭和弥,0:3:06.1,5,87.3,10.0,490,[東] 田中清隆,障害,2750,晴,良,2021年11月14日,未勝利,2018103204,01061,4-5-10-10,13.5
202103020404,9,3,3,ヴァルプルギス,牡3,58.0,上野翔,0:3:06.8,4,114.2,11.0,450,[東] 浅野洋一,障害,2750,晴,良,2021年11月14日,未勝利,2018103077,01087,4-4-6-7,13.6
202103020404,10,4,4,サトノゲイル,牡6,60.0,西谷誠,0:3:07.3,3,13.7,6.0,486,[西] 高橋康之,障害,2750,晴,良,2021年11月14日,未勝利,2015101380,01005,4-5-11-11,13.6
202103020404,中,5,5,クリップスプリンガ,牡7,60.0,五十嵐雄,,,3.7,2.0,452,[東] 岩戸孝樹,障害,2750,晴,良,2021年11月14日,未勝利,2014100916,01069,1-1-1-2,
