,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103020408,1,4,8,タイフォン,牡3,55.0,西村淳也,0:2:00.6,,6.5,3.0,462,[西] 森田直行,芝,2000,晴,良,2021年11月14日,1勝クラス,2018105477,01171,13-13-3-2,35.6
202103020408,2,5,9,バガン,牡3,54.0,亀田温心,0:2:01.1,3.1/2,11.7,6.0,464,[西] 野中賢二,芝,2000,晴,良,2021年11月14日,1勝クラス,2018106354,01176,9-9-9-4,35.9
202103020408,3,3,5,ミッキーパンチ,牡4,57.0,菅原明良,0:2:01.2,クビ,7.3,4.0,466,[東] 国枝栄,芝,2000,晴,良,2021年11月14日,1勝クラス,2017105621,01179,15-15-15-15,35.3
202103020408,4,8,15,ロックオンエイム,牝3,53.0,横山和生,0:2:01.3,3/4,43.8,14.0,452,[東] 奥村武,芝,2000,晴,良,2021年11月14日,1勝クラス,2018104146,01140,1-1-1-1,36.7
202103020408,5,5,10,ブルームラッシュ,牡4,57.0,内田博幸,0:2:01.3,クビ,39.2,13.0,462,[東] 尾関知人,芝,2000,晴,良,2021年11月14日,1勝クラス,2017104904,00422,13-13-13-14,35.8
202103020408,6,3,6,カフジアスール,牡3,52.0,永野猛蔵,0:2:01.6,1.1/2,12.7,7.0,470,[西] 中竹和也,芝,2000,晴,良,2021年11月14日,1勝クラス,2018101562,01188,11-11-11-12,36.3
202103020408,7,6,12,スプリッツァー,牡4,57.0,菊沢一樹,0:2:01.6,ハナ,131.6,16.0,474,[東] 菊沢隆徳,芝,2000,晴,良,2021年11月14日,1勝クラス,2017102100,01161,11-12-11-10,36.2
202103020408,8,2,3,シンシアリダーリン,牝3,50.0,松本大輝,0:2:01.6,クビ,72.2,15.0,438,[西] 上村洋行,芝,2000,晴,良,2021年11月14日,1勝クラス,2018105408,01191,9-9-13-12,36.1
202103020408,9,2,4,カトゥルスフェリス,牝4,55.0,北村宏司,0:2:01.7,1/2,4.4,1.0,446,[東] 藤沢和雄,芝,2000,晴,良,2021年11月14日,1勝クラス,2017105387,01043,6-6-7-8,36.6
202103020408,10,1,2,ロジローズ,牡3,55.0,大野拓弥,0:2:01.7,ハナ,24.5,9.0,458,[東] 大竹正博,芝,2000,晴,良,2021年11月14日,1勝クラス,2018105379,01096,2-2-3-4,36.8
202103020408,11,7,14,ダノンセレスタ,牡4,54.0,小沢大仁,0:2:01.8,1,16.4,8.0,490,[西] 音無秀孝,芝,2000,晴,良,2021年11月14日,1勝クラス,2017105402,01185,4-4-3-6,36.8
202103020408,12,4,7,ウインリブルマン,牡3,55.0,松岡正海,0:2:02.0,1,5.1,2.0,502,[西] 飯田雄三,芝,2000,晴,良,2021年11月14日,1勝クラス,2018101621,01085,2-2-2-3,37.2
202103020408,13,1,1,サトノディーバ,牝3,53.0,坂井瑠星,0:2:02.2,1.1/4,25.4,10.0,490,[西] 矢作芳人,芝,2000,晴,良,2021年11月14日,1勝クラス,2018100400,01163,6-6-9-8,37.0
202103020408,14,7,13,レベンディス,セ4,57.0,丸山元気,0:2:02.7,3,39.0,12.0,486,[東] 高柳瑞樹,芝,2000,晴,良,2021年11月14日,1勝クラス,2017100160,01127,8-8-7-10,37.6
202103020408,15,8,16,ビオグラフィア,牡3,55.0,鮫島克駿,0:2:02.9,1,29.2,11.0,478,[西] 松下武士,芝,2000,晴,良,2021年11月14日,1勝クラス,2018105471,01157,16-16-15-15,36.9
202103020408,16,6,11,シゲルオテンバ,牝3,53.0,三浦皇成,0:2:03.9,6,9.3,5.0,438,[東] 松山将樹,芝,2000,晴,良,2021年11月14日,1勝クラス,2018104745,01122,4-4-3-6,39.0
