,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103010311,1,4,5,エフェクトオン,牡5,54.0,田辺裕信,0:2:01.2,,7.6,5.0,450,[東] 久保田貴,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2016104965,01075,12-11-13-12,34.4
202103010311,2,7,11,エターナルヴィテス,牡5,53.0,田中勝春,0:2:01.3,3/4,85.5,12.0,472,[東] 松山将樹,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2016102362,00684,1-1-1-1,36.4
202103010311,3,5,6,ベレヌス,牡4,55.0,内田博幸,0:2:01.4,1/2,10.6,6.0,514,[西] 杉山晴紀,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2017105269,00422,2-2-2-2,35.8
202103010311,4,3,3,ウィナーポイント,牝6,50.0,永野猛蔵,0:2:01.5,1/2,74.4,11.0,424,[東] 和田勇介,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2015101702,01188,7-7-8-4,35.2
202103010311,5,2,2,モズナガレボシ,牡4,56.0,菅原明良,0:2:01.6,1/2,4.6,2.0,496,[西] 荒川義之,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2017106161,01179,9-11-10-9,35.0
202103010311,6,7,10,スマイル,牡5,55.0,石橋脩,0:2:01.6,アタマ,5.0,3.0,534,[東] 堀宣行,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2016104696,01077,4-4-4-4,35.6
202103010311,7,4,4,マイネルミュトス,牡5,54.0,柴田大知,0:2:01.6,ハナ,17.0,8.0,482,[東] 鹿戸雄一,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2016100746,01009,13-11-12-12,34.9
202103010311,8,6,9,プリマヴィスタ,牡4,55.0,戸崎圭太,0:2:01.8,1,7.2,4.0,470,[西] 矢作芳人,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2017105106,05386,9-7-6-7,35.6
202103010311,9,1,1,セイウンヴィーナス,牝4,52.0,野中悠太,0:2:01.8,アタマ,23.4,9.0,448,[東] 本間忍,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2017105893,01158,5-4-4-4,35.8
202103010311,10,8,12,ローズテソーロ,牝5,52.0,江田照男,0:2:01.9,3/4,92.0,13.0,472,[東] 栗田徹,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2016101366,00689,7-7-10-9,35.3
202103010311,11,8,13,ハーツイストワール,牡5,56.0,Ｍ．デム,0:2:02.0,3/4,4.1,1.0,482,[東] 国枝栄,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2016104887,05212,9-10-9-9,35.6
202103010311,12,6,8,フォースオブウィル,牡4,55.0,柴田善臣,0:2:02.5,3,12.0,7.0,454,[東] 粕谷昌央,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2017106000,00641,5-6-6-7,36.3
202103010311,13,5,7,バレーノロッソ,牡6,54.0,石川裕紀,0:2:02.7,1,59.4,10.0,510,[西] 石坂公一,芝,2000,曇,稍重,2021年07月10日,3勝クラス,2015104227,01150,3-3-3-3,36.8
