,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202103010401,1,3,3,ブルーガーディアン,牡9,60.0,伴啓太,0:3:01.8,,3.9,2.0,478,[東] 鈴木慎太,障害,2750,小雨,稍重,2021年07月11日,未勝利,2012102265,01149,6-5-2-1,13.2
202103010401,2,7,11,コトブキアゲート,牡5,60.0,草野太郎,0:3:03.4,10,5.1,3.0,484,[東] 田島俊明,障害,2750,小雨,稍重,2021年07月11日,未勝利,2016104123,01113,11-10-5-3,13.3
202103010401,3,5,6,レーヴドオルフェ,牡4,60.0,小野寺祐,0:3:03.5,3/4,9.4,6.0,506,[東] 菊川正達,障害,2750,小雨,稍重,2021年07月11日,未勝利,2017102082,01123,6-7-6-4,13.3
202103010401,4,2,2,シェーンクラート,牡4,60.0,五十嵐雄,0:3:04.8,8,3.2,1.0,508,[東] 稲垣幸雄,障害,2750,小雨,稍重,2021年07月11日,未勝利,2017103331,01069,4-4-2-2,13.4
202103010401,5,8,12,ワンダーサーイター,牡4,60.0,江田勇亮,0:3:05.9,7,115.8,11.0,466,[東] 畠山吉宏,障害,2750,小雨,稍重,2021年07月11日,未勝利,2017102751,01023,13-12-11-9,13.5
202103010401,6,4,5,ヨコスカダンディー,牡5,60.0,植野貴也,0:3:06.2,1.1/2,7.6,5.0,476,[東] 清水英克,障害,2750,小雨,稍重,2021年07月11日,未勝利,2016100652,00727,2-2-1-4,13.5
202103010401,7,6,8,キングリッド,牡7,60.0,石神深一,0:3:07.1,5,7.4,4.0,460,[東] 池上昌和,障害,2750,小雨,稍重,2021年07月11日,未勝利,2014105250,01059,4-5-7-7,13.6
202103010401,8,6,9,マイネルバッカーノ,牡5,60.0,高野和馬,0:3:07.8,4,85.0,10.0,500,[東] 小桧山悟,障害,2750,小雨,稍重,2021年07月11日,未勝利,2016100764,01089,1-1-2-6,13.7
202103010401,9,1,1,アルトリウス,セ7,60.0,蓑島靖典,0:3:08.0,1.1/4,26.6,7.0,456,[東] 高橋文雅,障害,2750,小雨,稍重,2021年07月11日,未勝利,2014105324,01068,9-9-8-8,13.7
202103010401,10,8,13,コラルブラッシュ,牡5,60.0,金子光希,0:3:10.2,大,168.2,12.0,474,[東] 伊藤伸一,障害,2750,小雨,稍重,2021年07月11日,未勝利,2016102820,01052,10-10-11-11,13.8
202103010401,11,5,7,クロカドッグ,牡4,60.0,大江原圭,0:3:10.5,1.3/4,32.6,8.0,496,[東] 竹内正洋,障害,2750,小雨,稍重,2021年07月11日,未勝利,2017100918,01120,8-8-10-12,13.9
202103010401,12,4,4,ニシノカリウド,セ4,60.0,大庭和弥,0:3:10.6,1/2,40.9,9.0,456,[東] 水野貴広,障害,2750,小雨,稍重,2021年07月11日,未勝利,2017104735,01061,3-3-8-10,13.9
202103010401,13,7,10,ゴールドムーン,牝6,58.0,田村太雅,0:3:11.4,5,187.2,13.0,470,[東] 浅野洋一,障害,2750,小雨,稍重,2021年07月11日,未勝利,2015106504,01105,12-12-13-13,13.9
