index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202005010101,1,ダート,1300,稍重,未勝利,バトルプラン,エキスカベイター,エンパイアメーカー,Flanders,サクラバクシンオー,ラファミーユ,Unbridled,Toussaud,Seeking the Gold,Starlet Storm,サクラユタカオー,サクラハゴロモ,ラシアンゴールド,フェストネ,Fappiano,Gana Facil,El Gran Senor,Image of Reality,Mr. Prospector,Con Game,Storm Bird,Cinegita,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,ラシアンルーブル,サリーベル,Balleroy,Tokyo Girl,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Northern Dancer,Sex Appeal,In Reality,Edee's Image,Raise a Native,Gold Digger,Buckpasser,Broadway,Northern Dancer,South Ocean,Secretariat,Wanika,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Nijinsky,Squander,グッドリー,メジロトヤマ,Kaldoun,ブランシユレイン,Comrade In Arms,Aneka
202005010101,2,ダート,1300,稍重,未勝利,トーセンブライト,パームアイランド,ブライアンズタイム,アサヒブライト,フジキセキ,アクティビスト,Roberto,Kelley's Day,ジェイドロバリー,コスモローマン,サンデーサイレンス,ミルレーサー,フレンチデピュティ,ワーキングガール,Hail to Reason,Bramalea,Graustark,Golden Trail,Mr. Prospector,Number,ナイスダンサー,ジェラルレツド,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Deputy Minister,Mitterand,パドスール,シャダイワーデン,Turn-to,Nothirdchance,Nashua,Rarelea,Ribot,Flower Bowl,Hasty Road,Sunny Vale,Raise a Native,Gold Digger,Nijinsky,Special,Northern Dancer,Nice Princess,ファバージ,ジェラルデインツウ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Mill Reef,Thereby,ノーザンテースト,シヤダイプリマ
202005010101,3,ダート,1300,稍重,未勝利,ロードカナロア,アーティストチョイス,キングカメハメハ,レディブラッサム,Giant's Causeway,Astorg,Kingmambo,マンファス,Storm Cat,サラトガデュー,Storm Cat,Mariah's Storm,Lear Fan,Action Francaise,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,Storm Bird,Terlingua,Rahy,イメンス,Roberto,Wac,Nureyev,Allez France,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Northern Dancer,South Ocean,Secretariat,Crimson Saint,His Majesty,Song Sparrow,In Reality,Alada,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Blushing Groom,Glorious Song,Roberto,Imsodear,Hail to Reason,Bramalea,Lt. Stevens,Belthazar,Northern Dancer,Special,Sea-Bird,Priceless Gem
202005010101,4,ダート,1300,稍重,未勝利,モンテロッソ,ミナレット,Dubawi,Porto Roca,スズカマンボ,ノワゼット,Dubai Millennium,Zomaradah,Barathea,Antelliere,サンデーサイレンス,スプリングマンボ,ウォーニング,ファーディーン,Seeking the Gold,Colorado Dancer,Deploy,Jawaher,Sadler's Wells,Brocade,Salieri,Anntelle,Halo,Wishing Well,Kingmambo,キーフライヤー,Known Fact,Slightly Dangerous,ファーディナンド,Conquisto,Mr. Prospector,Con Game,Shareef Dancer,Fall Aspen,Shirley Heights,Slightly Dangerous,ダンシングブレーヴ,High Tern,Northern Dancer,Fairy Bridge,Habitat,Canton Silk,Accipiter,Hogan's Sister,Loosen Up,Soft Quest,Hail to Reason,Cosmah,Understanding,Mountain Flower,Mr. Prospector,Miesque,Nijinsky,Key Partner,In Reality,Tamerett,Roberto,Where You Lead,Nijinsky,Banja Luka,Conquistador Cielo,Gauri
202005010101,5,ダート,1300,稍重,未勝利,キズナ,ジャルダンスクレ,ディープインパクト,キャットクイル,Medaglia d'Oro,Go Classic,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Pacific Princess,El Prado,Cappucino Bay,Gone West,Seattle Classic,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Damascus,Fiji,Sadler's Wells,Lady Capulet,Bailjumper,Dubbed In,Mr. Prospector,Secrettame,Seattle Slew,Classy'n Smart,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Sword Dancer,Kerala,Acropolis,Rififi,Northern Dancer,Fairy Bridge,Sir Ivor,Cap and Bells,Damascus,Court Circuit,Silent Screen,Society Singer,Raise a Native,Gold Digger,Secretariat,Tamerett,Bold Reasoning,My Charmer,Smarten,No Class
202005010101,6,ダート,1300,稍重,未勝利,エイシンフラッシュ,ディパッション,キングズベスト,ムーンレディ,ダイワメジャー,ダイシンパーティー,Kingmambo,Allegretta,プラティニ,Midnight Fever,サンデーサイレンス,スカーレットブーケ,ブライアンズタイム,ダイシンシルビア,Mr. Prospector,Miesque,Lombard,Anatevka,Surumu,Prairie Darling,Sure Blade,Majoritat,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Roberto,Kelley's Day,デヒア,Castle Creek,Raise a Native,Gold Digger,Nureyev,Pasadoble,Agio,Promised Lady,Espresso,Almyra,Literat,Surama,Stanford,Prairie Belle,Kris,Double Lock,Konigsstuhl,Monacchia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Hail to Reason,Bramalea,Graustark,Golden Trail,Deputy Minister,Sister Dot,Sharpen Up,Godetia
202005010101,7,ダート,1300,稍重,未勝利,トーセンホマレボシ,サザンシーラ,ディープインパクト,エヴリウィスパー,サザンヘイロー,オージーカンパニー,サンデーサイレンス,ウインドインハーヘア,ノーザンテースト,クラフテイワイフ,Halo,Northern Sea,Catrail,Irish Company,Halo,Wishing Well,Alzao,Burghclere,Northern Dancer,Lady Victoria,Crafty Prospector,Wife Mistress,Hail to Reason,Cosmah,Northern Dancer,Sea Saga,Storm Cat,Tough as Nails,Irish River,バブルカンパニー,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Nearctic,Natalma,Victoria Park,Lady Angela,Mr. Prospector,Real Crafty Lady,Secretariat,Political Payoff,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Nearctic,Natalma,Sea-Bird,Shama,Storm Bird,Terlingua,Majestic Light,Hardliner,Riverman,Irish Star,Lyphard,Prodice
202005010101,8,ダート,1300,稍重,未勝利,シビルウォー,ニシノフェイム,ウォーエンブレム,チケットトゥダンス,ディープインパクト,テキスタイル,Our Emblem,Sweetest Lady,Sadler's Wells,River Missy,サンデーサイレンス,ウインドインハーヘア,Grand Lodge,Docklands,Mr. Prospector,Personal Ensign,Lord at War,Sweetest Roman,Northern Dancer,Fairy Bridge,Riverman,Quilloquick,Halo,Wishing Well,Alzao,Burghclere,Chief's Crown,La Papagena,Theatrical,Dockage,Raise a Native,Gold Digger,Private Account,Grecian Banner,General,Luna de Miel,The Pruner,I Also,Nearctic,Natalma,Bold Reason,Special,Never Bend,River Lady,Graustark,Quillobelle,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Danzig,Six Crowns,Habitat,Magic Flute,Nureyev,ツリーオブノレッジ,Riverman,Golden Alibi
202005010101,9,ダート,1300,稍重,未勝利,スマートファルコン,ラブディラン,ゴールドアリュール,ケイシュウハーブ,Dylan Thomas,ゴンチャローワ,サンデーサイレンス,ニキーヤ,ミシシッピアン,キョウエイシラユキ,デインヒル,Lagrion,Gone West,Pure Grain,Halo,Wishing Well,Nureyev,Reluctant Guest,Vaguely Noble,Gazala,クラウンドプリンス,アリアーン,Danzig,Razyana,Diesis,Wrap It Up,Mr. Prospector,Secrettame,Polish Precedent,Mill Line,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,ヴィエナ,Noble Lassie,Dark Star,Belle Angevine,Raise a Native,Gay Hostess,シルバーシャーク,Nucciolina,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,Sharpen Up,Doubly Sure,Mount Hagen,Doc Nan,Raise a Native,Gold Digger,Secretariat,Tamerett,Danzig,Past Example,Mill Reef,Quay Line
202005010101,10,ダート,1300,稍重,未勝利,メイショウボーラー,コーラルグリッタ,タイキシャトル,ナイスレイズ,ゼンノロブロイ,オールモストフォーエヴァー,Devil's Bag,ウェルシュマフィン,Storm Cat,Nice Tradition,サンデーサイレンス,ローミンレイチェル,キングオブキングス,Truly Bound,Halo,Ballade,Caerleon,Muffitys,Storm Bird,Terlingua,Search Tradition,Nice Dancing,Halo,Wishing Well,マイニング,One Smart Lady,Sadler's Wells,Zummerudd,In Reality,Natashka,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Nijinsky,Foreseer,Thatch,Contrail,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Nashua,Searching,Kazan,Nice,Hail to Reason,Cosmah,Understanding,Mountain Flower,Mr. Prospector,I Pass,Clever Trick,Pia's Lady,Northern Dancer,Fairy Bridge,Habitat,Ampulla,Intentionally,My Dear Girl,Dedicate,Natasha
202005010101,11,ダート,1300,稍重,未勝利,スマートファルコン,バトルアンコール,ゴールドアリュール,ケイシュウハーブ,フジキセキ,プリンシパルマーゴ,サンデーサイレンス,ニキーヤ,ミシシッピアン,キョウエイシラユキ,サンデーサイレンス,ミルレーサー,ヘクタープロテクター,プリンセスアーニャ,Halo,Wishing Well,Nureyev,Reluctant Guest,Vaguely Noble,Gazala,クラウンドプリンス,アリアーン,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Woodman,Korveya,ノーザンテースト,モデルスポート,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,ヴィエナ,Noble Lassie,Dark Star,Belle Angevine,Raise a Native,Gay Hostess,シルバーシャーク,Nucciolina,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Mr. Prospector,プレイメイト,Riverman,Konafa,Northern Dancer,Lady Victoria,モデルフール,マジックゴデイス
202005010101,12,ダート,1300,稍重,未勝利,エスケンデレヤ,モエレゴールド,Giant's Causeway,Aldebaran Light,サンデーサイレンス,ニアーザゴールド,Storm Cat,Mariah's Storm,Seattle Slew,Altair,Halo,Wishing Well,Seeking the Gold,ニヤー,Storm Bird,Terlingua,Rahy,イメンス,Bold Reasoning,My Charmer,Alydar,ステラーオデッセイ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Mr. Prospector,Con Game,Northern Dancer,Far,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Blushing Groom,Glorious Song,Roberto,Imsodear,Boldnesian,Reason to Earn,Poker,Fair Charmer,Raise a Native,Sweet Tooth,Northern Dancer,Queen Sucree,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Raise a Native,Gold Digger,Buckpasser,Broadway,Nearctic,Natalma,Forli,Foreseer
202005010101,13,ダート,1300,稍重,未勝利,マツリダゴッホ,レッドバラード,サンデーサイレンス,ペイパーレイン,Saint Ballado,Western Bowl,Halo,Wishing Well,Bel Bolide,フローラルマジック,Halo,Ballade,Gone West,Snowbowl,Hail to Reason,Cosmah,Understanding,Mountain Flower,Bold Bidder,Lady Graustark,Affirmed,Rare Lady,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Mr. Prospector,Secrettame,Northjet,Royal Dilemma,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Bold Ruler,High Bid,Graustark,Inyala,Exclusive Native,Won't Tell You,Never Bend,Double Agent,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Vandale,Flagette,Cohoes,Soaring,Raise a Native,Gold Digger,Secretariat,Tamerett,Northfields,Jellatina,Buckpasser,Queen Empress
202005010101,14,ダート,1300,稍重,未勝利,カレンブラックヒル,アイアンプラスワン,ダイワメジャー,チャールストンハーバー,シンボリクリスエス,チアフル,サンデーサイレンス,スカーレットブーケ,Grindstone,Penny's Valentine,Kris S.,Tee Kay,Caerleon,Kartajana,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Unbridled,Buzz My Bell,Storm Cat,Mrs. Penny,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Nijinsky,Foreseer,Shernazar,Karamita,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Fappiano,Gana Facil,Drone,Chateaupavia,Storm Bird,Terlingua,Great Nephew,Tananarive,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Northern Dancer,Flaming Page,Round Table,Regal Gleam,Busted,Sharmeen,Shantung,Shahinaaz
