,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4
0,1,1,ダノンロッキー,牡5,60.0,五十嵐,萩原,494(-4),美浦,2021105654,01069,キズナ,ティファニーズオナー,Street Cry
1,2,2,ヴラディア,牡7,60.0,上野,松尾,486(+2),美浦,2019105578,01087,ラブリーデイ,ユメノトキメキ,マーベラスサンデー
2,3,3,メイショウアツイタ,牡8,60.0,難波,高橋忠,508(+2),栗東,2018105731,01066,フェノーメノ,ロジカルクィーン,Deputy Minister
3,4,4,ネビーイーム,牡8,60.0,小牧加,中竹,538(-2),栗東,2018103677,01196,キズナ,ヴェルヴェットクイーン,シングスピール
4,5,5,シホノスペランツァ,牡7,60.0,高田,寺島,478(-8),栗東,2019105654,01046,ブラックタイド,メジロスプレンダー,シンボリクリスエス
5,6,6,ゴールデンスロープ,セ5,60.0,大江圭,小笠,446(-6),美浦,2021102482,01120,ゴールドシップ,ブリュメール,ティンバーカントリー
