,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ソルトハッピー,牡3,57.0,団野,荒川,456(-2),栗東,2023100217,1180,モーリス,メープル,マンハッタンカフェ,-0.7186117536920393,8,-0.1892127521750563,3,,6,48.6,45.5,46.6,4
1,2,2,シャンドラファール,牡3,57.0,松山,井上,502(-8),栗東,2023107221,1126,ドレフォン,ベルディーヴァ,ダイワメジャー,0.0588066028942014,6,-0.1120477752992065,6,,9,46.2,45.1,44.8,5
2,3,3,フィエールシャンテ,牝3,55.0,国分優,小椋,432(+8),栗東,2023100868,1125,フィエールマン,モルフェオルフェ,オルフェーヴル,1.2849740881468532,5,0.0096591342995298,9,,10,44.7,45.0,43.7,9
3,4,4,アウラニ,牝3,55.0,高倉,武英,442(+4),栗東,2023101461,1130,ジャスタウェイ,ブルーライト,ルーラーシップ,2.1148696934163618,3,0.0920328969557078,7,,5,45.2,45.8,44.2,7
4,5,5,スリーキズナヒメ,牝3,55.0,松若,橋田,404(-6),栗東,2023106210,1154,キズナ,True Self,Oscar,-0.7711335212001164,9,-0.194425956804075,8,,3,44.8,50.3,44.1,8
5,6,6,ドンテスタマスター,牡3,57.0,坂井,杉山晴,516(-4),栗東,2023105789,1163,コントレイル,インディアナギャル,Intikhab,1.4304438847093004,4,0.0240981726792861,1,,7,76.8,45.4,58.9,2
6,7,7,ナムラヴンダー,牡3,57.0,鮫島駿,河嶋,436(-2),栗東,2023106243,1157,キセキ,ナムラジュノー,トーセンホマレボシ,-1.0122017733187172,10,-0.2183539049193184,2,,2,56.0,54.6,55.3,3
7,7,8,カラバッシュ,牡3,57.0,北村友,寺島,510(0),栗東,2023107252,1102,サートゥルナーリア,ミスセレンディピティ,Not for Sale,2.155694045850761,2,0.0960850397754439,4,,1,46.8,77.0,74.1,1
8,8,9,サトノビダーヤ,牡3,57.0,酒井,高橋康,462(-6),栗東,2023107379,1034,サトノジェネシス,バシマー,Grand Lodge,-0.0358898971155575,7,-0.1214471587477324,10,,8,44.6,45.3,43.7,10
9,8,10,タガノミトゥンドゥ,牝3,53.0,△田山,長谷川,450(0),栗東,2023104320,1220,フィエールマン,タガノグラッツェ,エンパイアメーカー,2.25571637094278,1,0.1060130538715944,5,,4,46.4,46.0,44.7,6
