,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,アンバサダネージュ,牡3,54.0,▲佐藤,武藤,488(+2),美浦,2023103216,1207,シニスターミニスター,ヴォーグショコラ,アイルハヴアナザー,1.3854937352979024,1,0.1340689091746497,1,,
1,1,2,ルクスポップスター,牡3,57.0,佐々木,西園翔,520(+4),栗東,2023102767,1197,ミスターメロディ,スマートニンバス,スマートファルコン,-0.8836439837551014,10,-0.41632124116054736,10,,
2,2,3,ウィッキドピケット,牡3,57.0,津村,林,496(+2),美浦,2023101397,1092,モーニン,スパイスシャワー,フジキセキ,-0.700336771382273,9,-0.3718592046220545,9,,
3,2,4,エアサロメ,牝3,55.0,三浦,大竹,464(+2),美浦,2023103341,1122,ドレフォン,エアハンコック,キングカメハメハ,-1.0632673115793059,13,-0.4598897339738136,13,,
4,3,5,マーガレットクレア,牝3,55.0,原,黒岩,446(+14),美浦,2023100722,1184,ミスチヴィアスアレックス,マーガレットスカイ,ディープブリランテ,-0.02184050906451449,6,-0.20728670790520037,6,,
5,3,6,リアライズブライト,牡3,57.0,戸崎圭,武幸,498(-6),栗東,2023103325,5386,ブリックスアンドモルタル,アンブレラデート,エイシンフラッシュ,-0.9868704133642701,12,-0.44135930281458696,12,,
6,4,7,トップマジシャン,牡3,57.0,石橋脩,石栗,450(+10),美浦,2023105067,1077,モズアスコット,レチャーダ,ディープインパクト,-0.23799937269289248,7,-0.2597170687641965,7,,
7,4,8,タイキブリッツェン,牡3,57.0,田辺,伊藤圭,496(+10),美浦,2023102181,1075,モズアスコット,ネフェルティティ,ゴールドアリュール,-2.611682335764424,15,-0.8354651654633546,15,,
8,5,9,ショーリバース,牡3,57.0,横山和,鈴木伸,502(-6),美浦,2023102743,1140,フォーウィールドライブ,ショーカノン,ブレイクランアウト,0.23817993804352244,5,-0.14421751127938082,5,,
9,5,10,エスカレイト,牝3,55.0,木幡巧,小栗,442(-4),栗東,2023105815,1162,ロードカナロア,フライングティパット,Tapit,0.3934444437290341,4,-0.10655736667536234,4,,
10,6,11,アジアントレジャー,牡3,57.0,吉田豊,蛯名正,510(0),美浦,2023102392,733,アジアエクスプレス,ディスティンダリア,ショウナンカンプ,0.5076511377460453,3,-0.0788559896449978,3,,
11,6,12,ユイノカタリベ,牡3,57.0,木幡初,竹内,508(-4),美浦,2023106577,1153,タワーオブロンドン,ランリーナ,エイシンフラッシュ,-0.8881298719232013,11,-0.4174093146796186,11,,
12,7,13,ムテキシャチョウ,牡3,57.0,横山武,森秀,490(-4),栗東,2023107535,1170,Beau Liam,Mistress of Evil,Frosted,1.0368557181524853,2,0.04950509929302084,2,,
13,7,14,ラエトゥス,牝3,55.0,大野,斎藤誠,452(-2),美浦,2023106845,1096,ルヴァンスレーヴ,アミークス,オルフェーヴル,-0.31694091498879595,8,-0.2788647154526784,8,,
14,8,15,アンプイットアップ,牡3,57.0,菅原明,岩戸,498(+4),美浦,2023101146,1179,ディスクリートキャット,ハウリング,Hard Spun,-3.438891389542686,16,-1.036108657325833,16,,
15,8,16,ドナソール,牝3,55.0,松本,畠山,466(0),美浦,2023100151,1191,マテラスカイ,ポッドジゼル,ゴールドアリュール,-1.5207554780641468,14,-0.5708556654877676,14,,
