,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202301010504,1,4,5,ポワンキュルミナン,牡3,56.0,鮫島克駿,0:1:44.7,,3.9,2.0,416,[西] 岡田稲男,1700,曇,ダート,不良,2023年08月05日,未勝利,2020102955,01157,7-7-4-1,37.1
202301010504,2,5,7,イリュージョン,牝3,54.0,横山和生,0:1:45.2,3.1/2,2.5,1.0,466,[東] 西田雄一,1700,曇,ダート,不良,2023年08月05日,未勝利,2020103975,01140,8-8-8-5,37.3
202301010504,3,5,8,デルマコテナゲ,牡3,53.0,小林勝太,0:1:45.9,4,247.9,14.0,468,[東] 小野次郎,1700,曇,ダート,不良,2023年08月05日,未勝利,2020102104,01205,6-6-7-5,38.1
202301010504,4,7,12,ミスティックパワー,牡3,56.0,池添謙一,0:1:46.0,1/2,10.5,4.0,496,[西] 新谷功一,1700,曇,ダート,不良,2023年08月05日,未勝利,2020104727,01032,10-9-8-7,38.0
202301010504,5,3,3,ポルトドール,牡3,56.0,武豊,0:1:46.1,クビ,3.9,3.0,476,[西] 池江泰寿,1700,曇,ダート,不良,2023年08月05日,未勝利,2020102728,00666,5-4-4-2,38.5
202301010504,6,7,11,ルージュミシェル,牝3,54.0,北村友一,0:1:46.2,3/4,11.6,5.0,432,[西] 平田修,1700,曇,ダート,不良,2023年08月05日,未勝利,2020103700,01102,4-4-4-7,38.6
202301010504,7,8,13,エイシンエラン,牡3,56.0,荻野琢真,0:1:46.2,クビ,25.5,7.0,474,[西] 大久保龍,1700,曇,ダート,不良,2023年08月05日,未勝利,2020106275,01112,2-2-1-2,38.8
202301010504,8,4,6,フィールザクラウン,牡3,56.0,吉田隼人,0:1:46.2,アタマ,35.3,8.0,428,[東] 伊藤大士,1700,曇,ダート,不良,2023年08月05日,未勝利,2020103744,01095,11-11-10-9,38.0
202301010504,9,3,4,エイチエヌバンピー,牡3,56.0,山田敬士,0:1:46.3,1/2,223.5,13.0,436,[東] 小桧山悟,1700,曇,ダート,不良,2023年08月05日,未勝利,2020105061,01173,8-9-11-11,38.0
202301010504,10,2,2,コンスピキュアス,牡3,56.0,丹内祐次,0:1:46.4,クビ,40.5,9.0,446,[東] 栗田徹,1700,曇,ダート,不良,2023年08月05日,未勝利,2020102958,01091,14-14-13-11,37.7
202301010504,11,8,14,フィオーレシチー,牡3,55.0,松本大輝,0:1:46.8,2.1/2,20.5,6.0,456,[西] 西園正都,1700,曇,ダート,不良,2023年08月05日,未勝利,2020102054,01191,3-3-2-4,39.3
202301010504,12,1,1,ホットチョコ,牝3,52.0,佐々木大,0:1:48.4,10,136.5,10.0,468,[西] 牧田和弥,1700,曇,ダート,不良,2023年08月05日,未勝利,2020104660,01197,1-1-2-9,41.0
202301010504,13,6,9,リリーブースター,牡3,55.0,小沢大仁,0:1:49.3,5,211.5,12.0,536,[西] 緒方努,1700,曇,ダート,不良,2023年08月05日,未勝利,2020104365,01185,13-13-11-13,41.0
202301010504,14,6,10,シンギュラチャーム,牝3,50.0,古川奈穂,0:1:51.3,大,174.7,11.0,408,[東] 池上昌和,1700,曇,ダート,不良,2023年08月05日,未勝利,2020102551,01190,12-12-13-14,42.6
