,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,タイセツナヒ,牡3,54.0,▲田山,杉浦,472(-4),美浦,2023102352,1220,ホッコータルマエ,アイアムキャツアイ,アイルハヴアナザー,-0.4078423464922606,10,-0.538268860228126,10,,11,38.3,39.6,37.3,11
1,2,2,ベルウッドピース,牡3,57.0,田辺,中舘,516(-6),美浦,2023101642,1075,マジェスティックウォリアー,アオイシチフク,ドゥラメンテ,1.035140964230415,5,0.2407828489344122,6,,5,49.7,49.1,53.4,4
2,3,3,マイネルミストラル,牡3,57.0,ディー,萱野,524(+18),美浦,2023106428,5674,ルヴァンスレーヴ,ヴェイグストーリー,ゴールドアリュール,0.2914536738499706,7,-0.1607261985702199,8,,6,47.4,48.1,40.8,9
3,4,4,ランニングビーチ,牡3,57.0,木幡巧,牧,468(0),美浦,2023103632,1162,ルヴァンスレーヴ,ロージーチークス,デュランダル,1.261923520515555,3,0.36322039673509,9,,7,45.9,48.0,50.4,6
4,5,5,ストロングエース,牡3,57.0,秋山稔,相沢,470(-6),美浦,2023102477,1181,ヤマカツエース,フラヴィニー,キンシャサノキセキ,0.2273312080826974,8,-0.1953452521521301,7,,8,49.0,46.8,46.1,8
5,6,6,システマソラー,牡3,57.0,佐々木,橋田,508(-8),栗東,2023102120,1197,ルヴァンスレーヴ,トーコーヴィーナス,クロフネ,1.1805860435636095,4,0.319307137331801,2,,3,54.9,51.5,52.9,5
6,6,7,プレイメイカー,牝3,55.0,横山和,栗田,450(-6),美浦,2023101165,1140,ベンバトル,ポップアイコン,ダイワメジャー,1.8172521603379923,1,0.6630365642442676,4,,1,52.2,77.6,73.2,1
7,7,8,サイモフェーン,牡3,57.0,横山武,高木,484(-2),美浦,2023103793,1170,クリソベリル,セレナズヴォイス,オナーコード,0.7500587596788119,6,0.0868699262710713,3,,4,52.4,49.6,55.2,2
8,7,9,ゴールドブレイズ,牡3,55.0,△長浜,浅利,432(-2),美浦,2023103061,1214,ゴールドドリーム,エンカンタドーラ,ロードカナロア,1.720841920709939,2,0.6109856767496722,1,,2,74.4,53.6,54.6,3
9,8,10,エコロガノン,牡3,57.0,大野,矢野,452(+4),美浦,2023100858,1096,マジェスティックウォリアー,アルゴロオジエ,ハーツクライ,-0.1094592969095587,9,-0.3771749494148986,5,,9,50.3,44.0,47.0,7
10,8,11,テルケンレンスキー,牡3,57.0,木幡初,竹内,478(-6),美浦,2023100954,1153,サトノダイヤモンド,バレエシューズ,Galileo,-1.11883886360505,11,-0.92212849862403,11,,10,35.5,42.3,38.9,10
