,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,サクセスゴールド,牡3,57.0,田辺,久保田,488(+2),美浦,2023106691,1075,ルヴァンスレーヴ,アドマイヤマリリン,アグネスタキオン,1.1270343248600048,4,0.29039512034960824,4,,
1,2,2,ニシノモリミチ,牡3,57.0,横山武,高木,480(-4),美浦,2023100362,1170,ダノンプレミアム,ポークチョップ,ゴールドヘイロー,0.8098286221603401,6,0.1191390545254545,6,,
2,2,3,スターキャンディ,牝3,55.0,酒井,松山,472(-6),美浦,2023106602,1034,シュヴァルグラン,フィロパトール,ジャングルポケット,-1.3051461727751419,14,-1.0227138807001004,14,,
3,3,4,オックスアイ,牡3,57.0,横山琉,清水久,506(-2),栗東,2023105810,1192,ダノンプレミアム,ハリケーンフラッグ,Storm Cat,0.05685818767342817,9,-0.28738186610952154,9,,
4,3,5,ベルウッドバモス,牡3,57.0,野中,中舘,512(-8),美浦,2023105644,1158,ビッグアーサー,トップノート,ダイワメジャー,-0.9708653680833782,13,-0.8422391445751743,13,,
5,4,6,アルデキングダム,牡3,57.0,横山典,村田,474(+10),美浦,2023102160,660,アニマルキングダム,タキオンメーカー,エンパイアメーカー,1.049466424329208,5,0.24851701612233007,5,,
6,4,7,アイスアンドスノー,牡3,57.0,三浦,古賀慎,514(+10),美浦,2023103691,1122,イスラボニータ,シナノネージュ,フレンチデピュティ,-0.5780474257981805,11,-0.6301608155654432,11,,
7,5,8,キチロクゴール,牡3,57.0,岩田康,松永康,494(-4),美浦,2023104916,5203,デクラレーションオブウォー,スズカプリズム,プリサイスエンド,-1.5595852235557943,15,-1.1600828827636709,15,,
8,5,9,ブルーフレア,牡3,57.0,大野,辻,488(0),美浦,2023106046,1096,エイシンフラッシュ,ビキニクィーン,キングヘイロー,0.3514199009972088,8,-0.128351055071375,8,,
9,6,10,ウインルナロッサ,牡3,55.0,△長浜,清水英,466(-4),美浦,2023102848,1214,インディチャンプ,ルナーコロナ,ネオユニヴァース,1.2190665456312435,3,0.340082360913707,3,,
10,6,11,ニシノトマラナイ,セ3,57.0,松岡,矢野,464(+4),美浦,2023106272,1085,ドレフォン,ニシノウララ,リーチザクラウン,-0.6483375843915596,12,-0.6681097424744129,12,,
11,7,12,タロ,牡3,54.0,▲田山,新谷,464(-6),栗東,2023102726,1220,リーチザクラウン,エンゲージスマイル,シンボリクリスエス,1.801347575554994,2,0.6544498440329921,2,,
12,7,13,マーゴットリック,牡3,57.0,江田照,加藤士,490(-6),美浦,2023105406,689,ゴールドドリーム,ミモザゴール,ルーラーシップ,0.5831625853571165,7,-0.003235585616580855,7,,
13,8,14,バル,牡3,57.0,小崎,武市,510(-4),美浦,2023101664,1152,マテラスカイ,ローザディアマント,スペシャルウィーク,-0.2618750893630145,10,-0.45946265345962534,10,,
14,8,15,ミッキーサウザンド,牡3,57.0,横山和,萩原,490(-2),美浦,2023107260,1140,ミッキーアイル,ミッキーラズベリー,キングカメハメハ,2.1004107736704283,1,0.8159109599780962,1,,
