,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ウインシャーガス,牝4,56.0,三浦,杉山晴,472(-2),栗東,2022106209,1122,キズナ,ウインアキレア,コンデュイット,0.3458145168018626,6,-0.0503944747610079,6,,9,49.4,42.8,49.6,7
1,2,2,コスモアバンサ,牡6,58.0,佐々木,清水英,492(-4),美浦,2020101337,1197,リオンディーズ,ヨウヨウ,マヤノトップガン,0.3971464176489321,5,-0.0433011864995098,2,,2,53.1,54.6,72.4,1
2,3,3,クインズスピカ,牝5,53.0,▲田山,村田,484(-8),美浦,2021106559,1220,ルーラーシップ,アースザスリー,シンボリクリスエス,-1.5905878920797811,8,-0.3179758471590053,10,,10,36.8,42.4,35.5,10
3,4,4,ヤマニンガラッシア,牡9,58.0,木幡巧,辻,450(+2),美浦,2017101772,1162,ディープインパクト,ヤマニングルノイユ,タイキシャトル,-2.9388370329899645,10,-0.5042833800377349,9,,4,39.7,49.6,37.9,9
4,5,5,ミーントゥビー,牝4,56.0,大野,堀内,440(-2),美浦,2022105317,1096,リアルインパクト,コマンドゥールキイ,フジキセキ,0.4245611369985534,2,-0.0395128890909591,4,,5,50.9,48.7,49.7,6
5,6,6,マイネルフーガ,牡4,58.0,ディー,鈴木慎,486(+2),美浦,2022106813,5674,ダノンバラード,マイネノンノ,タイキシャトル,-2.085459246162032,9,-0.3863595444103743,5,,3,50.8,51.6,51.8,4
6,7,7,グランカンタンテ,牝5,54.0,△長浜,鹿戸,442(-4),美浦,2021105600,1214,リアルスティール,スカイダイヤモンズ,First Dude,0.4040285635623442,4,-0.0423501785684581,7,,6,47.9,47.2,51.3,5
7,7,8,ロードマンハイム,セ6,58.0,岩田康,友道,518(0),栗東,2020100177,5203,ロードカナロア,ワイルドココ,Shirocco,0.4041244782028598,3,-0.0423369246233976,8,,8,46.2,43.4,45.8,8
8,8,9,クラッシファイド,牡5,58.0,横山武,黒岩,482(0),美浦,2021105580,1170,リアルスティール,シークレットスパイス,ディスクリートキャット,0.7313201118332794,1,0.0028765373553161,1,,1,74.3,76.0,51.9,3
9,8,10,ソルトブリーズ,牡5,58.0,横山琉,田中剛,462(-2),美浦,2021101639,1192,アドマイヤムーン,オーシャンウェイ,Street Cry,-0.1846524566503354,7,-0.1236969454236681,3,,7,51.1,43.8,54.0,2
