,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,テイエムリチャード,牝3,52.0,▲和田陽,鈴木孝,514(+8),栗東,2023105623,1223,スワーヴリチャード,ザンスカール,エンパイアメーカー,0.611813145183372,7,0.004380433454192422,7,,
1,1,2,ブレイブキトゥン,牝3,55.0,武藤,尾形,432(0),美浦,2023103078,1169,シルバーステート,エンチャンティングキトゥン,Kitten's Joy,-0.3280234915443133,8,-0.0026497167974026663,8,,
2,2,3,タイセイフリーデン,牡3,57.0,西塚,大橋,478(+4),栗東,2023102827,1200,ダノンスマッシュ,モントボーゲン,ゼンノロブロイ,1.0400781804457804,4,0.00758393439014472,4,,
3,2,4,ディジーピナクル,牡3,57.0,松若,千田,510(+20),栗東,2023101138,1154,エピファネイア,ティップトップ,Dubawi,-0.5259288172170081,12,-0.004130084896175804,12,,
4,3,5,アッシュグレイス,牝3,52.0,▲上里,上原博,454(0),美浦,2023102404,1217,ウインブライト,ピッツネイル,クロフネ,-0.5259288172170081,12,-0.004130084896175804,12,,
5,3,6,リナシタ,牝3,52.0,▲石神道,清水英,430(-8),美浦,2023100290,1209,ダノンスマッシュ,エポキシ,ディープインパクト,1.0400781804457804,4,0.00758393439014472,4,,
6,4,7,ナツノオジョウサマ,牝3,55.0,加藤,小椋,462(-4),栗東,2023104481,1156,シルバーステート,サマーコード,スターリングローズ,-0.5259288172170081,12,-0.004130084896175804,12,,
7,4,8,アースジャッジ,牡3,57.0,石川,高木,474(-4),美浦,2023103954,1150,マクフィ,アラフネ,クロフネ,1.0625342913287044,1,0.007751910214244431,1,,
8,5,9,グレイシエーション,牝3,55.0,杉原,栗田,478(+8),美浦,2023106991,1135,モーリス,グレイシア,ダイワメジャー,-0.5259288172170081,12,-0.004130084896175804,12,,
9,5,10,ツルノマイハシ,牝3,55.0,丹内,杉浦,458(-2),美浦,2023103528,1091,モーリス,ブリッツアウェイ,ディープインパクト,-0.5259288172170081,12,-0.004130084896175804,12,,
10,6,11,コラカオ,牡3,55.0,△鷲頭,坂口,504(+4),栗東,2023106815,1202,インディチャンプ,ユールフェスト,More Than Ready,-1.951140796094087,16,-0.014790931643717668,16,,
11,6,12,ラブペイトー,牝3,53.0,◇古川奈,羽月,450(+2),栗東,2023105611,1190,アメリカンペイトリオット,ラブカテリーナ,オレハマッテルゼ,1.0400781804457804,4,0.00758393439014472,4,,
12,7,13,ユウアイ,牝3,55.0,黛,柄崎,394(0),美浦,2023102119,1109,エイシンフラッシュ,テンツクテン,ステイゴールド,1.0400781804457804,4,0.00758393439014472,4,,
13,7,14,ロジスカヤ,牝3,52.0,▲石田,新開,408(-8),美浦,2023104685,1203,シルバーステート,ロジモーリス,モーリス,-0.3280234915443133,8,-0.0026497167974026663,8,,
14,8,15,ヤジロベエバランス,牝3,52.0,▲遠藤,岩戸,400(+2),美浦,2023106291,1218,ディーマジェスティ,イタリアンフェッテ,ヨハネスブルグ,-1.6379064734732245,15,-0.012447881515720455,15,,
15,8,16,クラウンアバンティ,牡3,53.0,★河原田,小手川,482(0),美浦,2023100802,1204,ホークビル,ナオミマリア,キングカメハメハ,1.0400781804457804,4,0.00758393439014472,4,,
