,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダノンミッション,牡3,57.0,キング,堀,美浦,2022105478,05643,ロードカナロア ,フローレスダンサー ,ハービンジャー Harbinger(英) ,0.24048933525888486,4
1,2,2,タギマサダス,セ3,56.0,☆原,青木,美浦,2022107067,01184,カリフォルニアクローム California Chrome(米) ,オーパキャマラード ,ダンカーク Dunkirk(米) ,-1.6621427709774108,10
2,3,3,タイショウロマン,牝3,55.0,丸田,石毛,美浦,2022101206,01117,ゴールドシップ ,エヌティボタン ,アドマイヤコジーン ,0.7708525267270924,2
3,4,4,グーテンベルク,牡3,57.0,戸崎圭,金成,美浦,2022102391,05386,リアルスティール ,アトラクティヴ ,スクリーンヒーロー ,-0.4734412365547386,5
4,4,5,キューティリップ,牝3,55.0,松岡,戸田,美浦,2022105131,01085,リアルスティール ,リップスポイズン Lips Poison(独) ,Mamool ,-0.6223952745356572,6
5,5,6,エメラルドラグーン,牡3,54.0,▲佐藤,伊藤伸,美浦,2022106423,01207,ブラックタイド ,ラウブレック Rau Breck(米) ,Mr. Greeley ,-4.600940636264893,13
6,5,7,プレシャスデイ,牡3,57.0,横山武,伊坂,美浦,2022104859,01170,ニューイヤーズデイ ,スプレンダークラン ,ルーラーシップ ,-1.8114704895652647,11
7,6,8,ニシノタンギー,牡3,57.0,田辺,水野,美浦,2022100540,01075,サトノアラジン ,モクレン ,Galileo (愛) ,-0.7901505213889929,7
8,6,9,ゴーゴータカシ,牡3,57.0,幸,武井,美浦,2022102135,00732,モーリス ,ビップベリンダ ,ハーツクライ ,0.702557608202352,3
9,7,10,バブルギャラクシー,牡3,54.0,▲長浜,清水英,美浦,2022107292,01214,リオンディーズ ,ストリートキャッシュ Street Cash(米) ,Street Boss ,-1.4990809367868245,9
10,7,11,ソードマスター,牡3,57.0,岩田望,斎藤誠,美浦,2022105415,01174,エピファネイア ,デアリングエッジ ,キングカメハメハ ,1.8959157686375818,1
11,8,12,タルバン,牡3,57.0,岩部,伊藤伸,美浦,2022103319,00726,ダノンバラード ,サンクタリリアス ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.4744673209674515,12
12,8,13,イミグラントソング,牡3,57.0,石川,辻,美浦,2022104697,01150,マクフィ Makfi(英) ,エルノルテ ,ディープインパクト ,-1.4246137963334544,8
