,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジューンランド,牝3,55.0,荻野極,小椋,栗東,2022100369,01160,デクラレーションオブウォー ,オールブランニュー ,ノボジャック ,-3.232667743073604,14
1,1,2,アーリドラータ,牡3,55.0,△吉村,小栗,栗東,2022107173,01216,エポカドーロ ,シーエーパイロット ,パイロ Pyro(米) ,-2.7134241886193164,11
2,2,3,エンドレスバンカー,牡3,57.0,高倉,安田,栗東,2022102860,01130,エピファネイア ,ビートフォーセール ,ハーツクライ ,-3.0118746155587006,13
3,2,4,ユウトザレン,牡3,56.0,☆西塚,千田,栗東,2022101016,01200,ゴールドドリーム ,ジュエルド ,ストーミングホーム Storming Home(英) ,-1.821949206787778,8
4,3,5,ハンクスター,牡3,57.0,木幡育,松永康,美浦,2022106082,01167,モズアスコット ,ポルボローネ ,フレンチデピュティ French Deputy(米) ,-2.849547560667264,12
5,3,6,スピードイエロー,牡3,54.0,▲鷲頭,佐々木,栗東,2022103068,01202,ルヴァンスレーヴ ,ヴェネーノ ,ディープインパクト ,-2.2815009390062944,9
6,4,7,サンライズジュピタ,牡3,57.0,北村宏,石坂,栗東,2022103307,01043,ディスクリートキャット Discreet Cat(米) ,ラブリーアリュール ,ゴールドアリュール ,-1.691900932613096,7
7,4,8,ブリックンクリック,セ3,56.0,☆高杉,藤原,栗東,2022105300,01213,ブリックスアンドモルタル Bricks and Mortar(米) ,クォリティシーズン ,トワイニング Twining(米) ,-4.615851622670487,15
8,5,9,アスコットアイ,牝3,54.0,☆田口,緒方,栗東,2022103485,01208,モズアスコット ,アイアムキャツアイ ,アイルハヴアナザー I'll Have Another(米) ,0.5447393811100676,2
9,5,10,アスターシッキム,牝3,55.0,Ａルメート,森田,栗東,2022104923,05659,リオンディーズ ,トゥザハピネス ,シンボリクリスエス ,-2.5142483765222705,10
10,6,11,ペイドラロワール,牡3,57.0,城戸,清水久,栗東,2022103962,01147,ダイワメジャー ,ルリオン ,キングカメハメハ ,-0.7617894093831119,5
11,6,12,ザセンチュリー,牡3,57.0,富田,武英,栗東,2022103617,01168,シニスターミニスター Sinister Minister(米) ,シティウェルズ City Wells(加) ,City Zip (米) ,-0.685805368792881,4
12,7,13,ザックザク,牡3,57.0,池添,渡辺,栗東,2022100476,01032,フォーウィールドライブ Four Wheel Drive(米) ,ケージーハッピー ,ジェイドロバリー Jade Robbery(米) ,3.382867925384589,1
13,7,14,アイファーリーオー,牡3,57.0,川須,根本,美浦,2022101112,01128,アイファーソング ,エアリーチューン ,ステイゴールド ,-5.860822497775519,16
14,8,15,ジーティーエンジン,牡3,57.0,北村友,伊藤圭,美浦,2022103755,01102,リアルスティール ,チークトゥチーク ,クロフネ ,-0.5454987761827877,3
15,8,16,アイビースピネル,牡3,57.0,中井,牧,美浦,2022101851,01141,トゥザワールド ,クリノバンダイサン ,フレンチデピュティ French Deputy(米) ,-0.9029113635756982,6
