,式別,馬番,配当,人気
0,単勝,4,300,1
1,複勝,4,180,2
2,複勝,12,480,8
3,複勝,14,370,5
4,枠連,2-6,3050,14
5,馬連,4-12,2750,9
6,ワイド,4-12,1050,11
7,ワイド,4-14,1190,13
8,ワイド,12-14,2850,31
9,馬単,4→12,3850,13
10,3連複,4-12-14,15350,52
11,3連単,4→12→14,51030,163
