,式別,馬番,配当,人気
0,単勝,3,400,3
1,複勝,3,150,3
2,複勝,12,140,2
3,複勝,7,160,4
4,枠連,3-8,1050,5
5,馬連,3-12,880,4
6,ワイド,3-12,370,5
7,ワイド,3-7,400,6
8,ワイド,7-12,360,4
9,馬単,3→12,1710,6
10,3連複,3-7-12,1670,4
11,3連単,3→12→7,7520,18
