,式別,馬番,配当,人気
0,単勝,5,300,1
1,複勝,5,160,2
2,複勝,3,220,5
3,複勝,11,240,6
4,枠連,3-5,1510,6
5,馬連,3-5,1480,4
6,ワイド,3-5,540,5
7,ワイド,5-11,580,6
8,ワイド,3-11,950,17
9,馬単,5→3,2170,5
10,3連複,3-5-11,3800,12
11,3連単,5→3→11,14120,37
