,式別,馬番,配当,人気
0,単勝,9,760,4
1,複勝,9,180,4
2,複勝,4,130,1
3,複勝,6,150,2
4,枠連,4-8,530,1
5,馬連,4-9,960,2
6,ワイド,4-9,390,3
7,ワイド,6-9,410,6
8,ワイド,4-6,380,2
9,馬単,9→4,2390,8
10,3連複,4-6-9,1640,2
11,3連単,9→4→6,12630,38
