,式別,馬番,配当,人気
0,単勝,9,470,2
1,複勝,9,190,2
2,複勝,6,270,6
3,複勝,3,250,5
4,枠連,5-6,960,5
5,馬連,6-9,1780,6
6,ワイド,6-9,500,2
7,ワイド,3-9,560,5
8,ワイド,3-6,900,11
9,馬単,9→6,2810,9
10,3連複,3-6-9,3630,7
11,3連単,9→6→3,15360,20
