,式別,馬番,配当,人気
0,単勝,6,760,5
1,複勝,6,180,5
2,複勝,2,170,4
3,複勝,5,130,1
4,枠連,2-6,2200,14
5,馬連,2-6,1870,9
6,ワイド,2-6,630,10
7,ワイド,5-6,490,7
8,ワイド,2-5,380,3
9,馬単,6→2,4190,20
10,3連複,2-5-6,1980,6
11,3連単,6→2→5,16340,59
