,式別,馬番,配当,人気
0,単勝,10,720,3
1,複勝,10,130,2
2,複勝,4,110,1
3,複勝,11,220,4
4,枠連,3-6,400,2
5,馬連,4-10,730,2
6,ワイド,4-10,340,1
7,ワイド,10-11,740,7
8,ワイド,4-11,470,4
9,馬単,10→4,2180,7
10,3連複,4-10-11,2000,3
11,3連単,10→4→11,11730,25
