,式別,馬番,配当,人気
0,単勝,9,1570,6
1,複勝,9,320,6
2,複勝,10,150,1
3,複勝,7,540,10
4,枠連,7-7,1170,2
5,馬連,9-10,1430,2
6,ワイド,9-10,510,2
7,ワイド,7-9,4290,50
8,ワイド,7-10,1220,15
9,馬単,9→10,3870,11
10,3連複,7-9-10,15300,62
11,3連単,9→10→7,86350,309
