,式別,馬番,配当,人気
0,単勝,3,350,2
1,複勝,3,130,2
2,複勝,8,200,5
3,複勝,2,120,1
4,馬連,3-8,1500,7
5,ワイド,3-8,400,7
6,ワイド,2-3,190,1
7,ワイド,2-8,420,8
8,馬単,3→8,2340,13
9,3連複,2-3-8,1200,5
10,3連単,3→8→2,7560,33
