,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,タイセイギガース,牡2,56.0,大野,伊藤圭,494(0),美浦,2023100703,01096,セイウンコウセイ  ,イエスアイキャン  ,スマートボーイ  ,-1.4114057698783327,13
1,1,2,ブロンザイト,牡2,56.0,北村友,福永,494(0),栗東,2023106979,01102,クリソベリル  ,クルークハイト  ,クロフネ  ,0.02125859331868065,2
2,2,3,ブルースパーダ,牡2,56.0,原,矢野,482(0),美浦,2023105413,01184,ゴールドドリーム  ,ブルーチッパー  ,ボーナスフィーバー  ,-0.6230708120197624,7
3,2,4,カナタコナタ,牡2,56.0,杉原,高橋一,484(0),栗東,2023104700,01135,ゴールドドリーム  ,ツカサリボン  ,キングカメハメハ  ,-1.2108980067602155,12
4,3,5,ウリズンベー,牡2,56.0,岩田康,萩原,472(0),美浦,2023103709,05203,ルヴァンスレーヴ  ,ヌチバナ  ,キングカメハメハ  ,-1.1889879765870073,11
5,3,6,アオイミズホ,牡2,56.0,三浦,古賀,518(0),美浦,2023101814,01122,ビーチパトロール  Beach Patrol(米)  ,アオイサンシャイン  ,ダイワメジャー  ,-0.6464908574194512,8
6,4,7,ディレクティオ,牝2,55.0,伊藤,金成,436(0),美浦,2023102796,01119,ニューイヤーズデイ  ,アメイジングライフ  ,ハーツクライ  ,-0.7866886592195917,10
7,4,8,ツイスティドシルク,牡2,56.0,津村,武藤,482(0),美浦,2023101125,01092,ファインニードル  ,ザマンダ  ,コマンズ  Commands(豪)  ,-0.5967702641427527,5
8,5,9,ノーブルティアラ,牝2,55.0,武藤,水野,452(0),美浦,2023106709,01169,サンダースノー  Thunder Snow(愛)  ,セレブリティ  ,タニノギムレット  ,-1.4521232524645673,15
9,5,10,ロードストラダーレ,牡2,56.0,横山琉,本間,484(0),美浦,2023104886,01192,ロードカナロア  ,ティズウインディ  Tiz Windy(米)  ,Tiznow  ,-1.412432052465691,14
10,6,11,アドマイヤウルトラ,牡2,56.0,丹内,宮田,498(0),美浦,2023106836,01091,リオンディーズ  ,アドマイヤシーマ  ,ディープインパクト  ,0.07402513387392977,1
11,6,12,トモジャユニベール,牡2,53.0,▲小林美,小笠,450(0),美浦,2023102575,01206,アドマイヤマーズ  ,サムロマンス  Some Romance(愛)  ,Galileo  (愛)  ,-0.6092056637418055,6
12,7,13,セイントエルモズ,牡2,56.0,菅原明,小島,546(0),美浦,2023101132,01179,サンダースノー  Thunder Snow(愛)  ,セイントヘレナ  ,ディープスカイ  ,-1.5144792225721238,16
13,7,14,ユイノディスタンス,牡2,56.0,木幡初,深山,460(0),美浦,2023106061,01153,クリソベリル  ,ココナチャン  ,ロードカナロア  ,-0.7777814106102505,9
14,8,15,ヴェイルドハート,牡2,56.0,横山武,尾関,566(0),美浦,2023106944,01170,サートゥルナーリア  ,カヴァートラブ  Covert Love(愛)  ,Azamour  (愛)  ,-0.3284480437276515,3
15,8,16,スウィートラキ,牝2,53.0,△長浜,堀内,448(0),美浦,2023101489,01214,スマートファルコン  ,スウィートラブミー  ,キングズベスト  King's Best(米)  ,-0.37860660486214903,4
