,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サクライロマウコロ,牝2,55.0,松山,西園正,442(0),栗東,2023103406,01126,クリソベリル  ,サツマキリコ  ,エンパイアメーカー  Empire Maker(米)  ,-4.559234600703251,11
1,2,2,ライクシュガー,牝2,55.0,秋山稔,坂口,448(0),栗東,2023107438,01181,クリソベリル  ,サウンタ  Saunta(英)  ,Invincible Spirit  (愛)  ,-4.503021284277505,10
2,3,3,スラッシュ,牡2,56.0,田口,安達,470(0),栗東,2023103189,01208,フィレンツェファイア  ,テンザンオトヒメ  ,フジキセキ  ,-1.3488538415502458,3
3,4,4,テルヴィセクス,牡2,56.0,団野,斉藤崇,474(0),栗東,2023104355,01180,フォーウィールドライブ  Four Wheel Drive(米)  ,ジョリーダンス  ,ダンスインザダーク  ,-1.8648597730045333,5
4,5,5,スマートイデアル,牝2,53.0,◇永島,角田,390(0),栗東,2023101236,01187,イスラボニータ  ,ハピネスブルーム  ,ロードカナロア  ,-0.3962927548251914,2
5,6,6,マメタンク,牡2,56.0,松若,東田,448(0),栗東,2023105591,01154,フィレンツェファイア  ,グラスルノン  ,フレンチデピュティ  French Deputy(米)  ,-4.256998774767993,8
6,6,7,チョウギャル,牝2,55.0,加藤,羽月,450(0),栗東,2023102154,01156,トーセンラー  ,トップギャル  ,ワイルドラッシュ  Wild Rush(米)  ,-4.416191376738614,9
7,7,8,メイショウテリオス,牡2,55.0,☆吉村,高橋亮,498(0),栗東,2023102241,01216,ミスターメロディ  ,メイショウサワヤカ  ,メイショウサムソン  ,-3.2826537790557286,7
8,7,9,クロカミジョウ,牝2,55.0,菱田,岡田,476(0),栗東,2023101500,01144,ジャスタウェイ  ,キタノオドリコ  ,エスポワールシチー  ,2.614357071214715,1
9,8,10,タイニーワンダー,牝2,55.0,角田和,四位,424(0),栗東,2023105027,01186,ドレフォン  Drefong(米)  ,ミッキーグッドネス  ,ディープインパクト  ,-2.7157585828425557,6
10,8,11,ゲキシン,牝2,55.0,高杉,角田,458(0),栗東,2023105463,01213,マテラスカイ  ,ブルーファンク  ,ノヴェリスト  Novellist(愛)  ,-1.3994950853148866,4
