,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ベネファクター,牡2,56.0,丹内,斎藤誠,458(0),美浦,2023102797,01091,サートゥルナーリア  ,カフェブリリアント  ,ブライアンズタイム  Brian's Time(米)  ,-2.2691853163893407,14
1,2,2,エコロラヴァー,牝2,55.0,坂井,牧浦,460(0),栗東,2023105384,01163,エピファネイア  ,ワイルドバド  Wild Bud(米)  ,Dubawi  ,0.08110289951726213,4
2,3,3,レアリゼソンレーヴ,牡2,56.0,三浦,萩原,472(0),美浦,2023104401,01122,コントレイル  ,ドリームジョブ  Dream Job(英)  ,Dubawi  ,-0.7073047631865602,8
3,3,4,ジャンプストリート,牡2,53.0,▲遠藤,伊藤伸,430(0),美浦,2023104691,01218,サトノジェネシス  ,シモーヌ  ,タイキシャトル  ,-1.4594867151357707,11
4,4,5,ブラーヴジャン,牡2,56.0,佐々木,和田勇,414(0),美浦,2023103238,01197,ダノンプレミアム  ,クイーンオブハルカ  ,Singspiel  (愛)  ,-1.219910108921093,10
5,4,6,サントマーレ,牡2,56.0,戸崎圭,尾関,510(0),美浦,2023107313,05386,ロードカナロア  ,リミニ  ,ディープインパクト  ,0.28796531662722413,3
6,5,7,ボニープリンス,牡2,56.0,ルメール,大竹,454(0),美浦,2023107329,05339,レイデオロ  ,ルージュバック  ,マンハッタンカフェ  ,-1.6068209403253695,12
7,5,8,テーオーカイザー,牡2,56.0,横山武,高柳大,492(0),栗東,2023101592,01170,キタサンブラック  ,リーグルメアリー  ,Afternoon Deelites  ,-0.007510968654988334,5
8,6,9,ストライプブルー,牡2,56.0,木幡巧,中川,440(0),美浦,2023102397,01162,ヴァンゴッホ  ,ネオヴィクトリア  ,ディープインパクト  ,-0.23001637688871235,6
9,6,10,ミッキースワン,牝2,55.0,菊沢,菊沢,446(0),美浦,2023106279,01161,ミッキースワロー  ,ミッキークルソラ  ,ダイワメジャー  ,-0.4294468715225563,7
10,7,11,フォワードマーチ,牝2,53.0,△長浜,矢嶋,442(0),美浦,2023100943,01214,ルーラーシップ  ,ダイワスピリット  ,ダンスインザダーク  ,0.563353785968291,2
11,7,12,シュペルリング,牡2,56.0,津村,嘉藤,434(0),美浦,2023104450,01092,シスキン  Siskin(米)  ,ラプソディーア  ,ディープブリランテ  ,-0.7816614704964424,9
12,8,13,ヨドノサファイア,牝2,55.0,横山和,稲垣,430(0),美浦,2023101825,01140,ジャスタウェイ  ,ヨドノグレイス  ,バゴ  Bago(仏)  ,1.1164366782580215,1
13,8,14,バディーズライズ,牡2,53.0,▲小林美,小手川,458(0),美浦,2023102072,01206,ダノンスマッシュ  ,シードオブハピネス  ,ゼンノロブロイ  ,-2.1200426904448153,13
