,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ドリームプレミア,牡3,57.0,岩田望,友道,490(+2),栗東,2023105571,1174,ワールドプレミア,アドマイヤシリウス,キングカメハメハ,-1.5465006514818835,15,-0.1644036794315784,3,,3,52.7,51.5,51.6,3
1,2,2,モズノシアワセ,牝3,52.0,▲森田,森田,446(-2),栗東,2023105743,1222,モズアスコット,モズアリュール,ゴールドアリュール,0.6307315563526602,7,0.002912917859283,11,,7,46.2,46.6,46.5,11
2,2,3,サトノトリニティ,牡3,57.0,高杉,池江,488(-4),栗東,2023107272,1213,サトノダイヤモンド,メチャコルタ,El Corredor,1.0541302866357545,1,0.0354503911675146,9,,5,46.3,48.6,46.7,4
3,3,4,パーヴォ,牡3,57.0,松山,吉田,444(-4),栗東,2023106440,1126,ゴールドシップ,コスモピーコック,Medicean,-0.057997444436935,10,-0.050014736091906,6,,6,46.4,46.9,46.6,6
4,3,5,デルマフジ,牡3,57.0,ルメール,武幸,466(0),栗東,2023103481,5339,キタサンブラック,デルマカトリーナ,Ghostzapper,-0.3248697982777026,13,-0.070523423219978,2,,4,57.4,50.8,55.3,2
5,4,6,レイワノキセキ,牡3,54.0,▲田山,本田,464(-4),栗東,2023102718,1220,シルバーステート,ミヤビキラメキ,ハーツクライ,0.9176953837237716,2,0.0249656006041569,8,,12,46.3,46.0,46.5,7
6,4,7,スウィーティーベル,牝3,55.0,団野,田中克,398(-8),栗東,2023100938,1180,コントレイル,スウィーティーガール,Star Dabbler,0.778225648132389,4,0.0142475883038448,7,,8,46.3,46.4,46.4,12
7,5,8,ショウナンアンバー,牡3,57.0,吉村,清水久,442(-6),栗東,2023100603,1216,コントレイル,ショウナンバーキン,フジキセキ,-0.7157923619745868,14,-0.1005651582846254,10,,11,46.2,46.0,46.4,13
8,5,9,フクチャンブラック,牡3,57.0,池添,高橋康,472(-4),栗東,2023103196,1032,キタサンブラック,アトラクティヴレディ,Teofilo,-0.313086673570166,12,-0.0696179100990418,12,,13,46.2,45.9,46.5,9
9,6,10,アイゼンハイム,牡3,57.0,鮫島駿,辻野,442(0),栗東,2023100020,1157,サートゥルナーリア,ベラルーナ,ディープインパクト,0.6054323666916748,8,0.0009687181027939,4,,2,46.8,52.1,46.6,5
10,6,11,カモンメーン,牡3,57.0,坂井,杉山晴,482(-4),栗東,2023107226,1163,エピファネイア,ホームカミングクイーン,Holy Roman Emperor,-0.1329838353097661,11,-0.0557773128711845,1,,1,84.3,85.3,85.0,1
11,7,12,カパルア,牡3,57.0,太宰,松永幹,540(0),栗東,2023105234,1037,ブリックスアンドモルタル,カイザーバル,エンパイアメーカー,0.8373617356261334,3,0.0187920961891057,5,,10,46.5,46.0,46.5,8
12,7,13,ツーエムアスリート,牡3,57.0,松若,東田,510(+8),栗東,2023100340,1154,サトノダイヤモンド,アイギーナ,エンパイアメーカー,0.6775546483141409,6,0.0065111929506771,14,,9,46.2,46.3,46.4,15
13,8,14,オドワローズ,牝3,55.0,西村淳,渡辺,440(-6),栗東,2023106942,1171,レイデオロ,オーロラエンブレム,ディープインパクト,0.7644190156678103,5,0.0131865720485707,13,,15,46.2,45.9,46.5,10
14,8,15,ニテンイチリュウ,牡3,57.0,田口,高橋康,486(0),栗東,2023102190,1208,ディープブリランテ,ムサシレパード,ローエングリン,0.354224693532167,9,-0.0183361649203208,15,,14,46.1,45.9,46.4,14
