,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,チッタデラモーレ,牡3,54.0,▲佐藤,伊藤圭,474(-2),美浦,2023102621,1207,アメリカンペイトリオット,ユアインマイハート,ハーツクライ,-0.9782249628210068,14,-0.8055524664532041,16,,13,38.7,44.9,40.5,16
1,1,2,グリュック,牡3,54.0,▲石神道,和田郎,510(-4),美浦,2023107537,1209,Known Agenda,Cateybug,Tiznow,0.4331537726390673,5,-0.0677110725038191,15,,10,39.5,45.2,41.0,14
2,2,3,ハンナパール,牝3,55.0,吉田豊,小野,432(-4),美浦,2023100692,733,ミッキーグローリー,ラベルリュンヌ,トーホウエンペラー,0.5003465829568854,4,-0.032583976152807,6,,7,54.8,46.7,51.2,7
3,2,4,キイチムーブメント,セ3,57.0,小林脩,青木,474(0),美浦,2023101656,1183,エスポワールシチー,エメンタールベルン,ディープスカイ,-0.5940541510468859,11,-0.6047154266478083,7,,2,54.5,60.0,56.6,4
4,3,5,キトゥンズシルバー,牡3,54.0,▲小林美,武井,486(0),美浦,2023104722,1206,シルバーステート,キトゥンスミトゥン,Medaglia d'Oro,-0.2388624489807627,9,-0.4190281026239749,8,,12,49.9,44.9,50.4,8
5,3,6,コブラツイスト,牡3,57.0,佐々木,石栗,460(+2),美浦,2023105538,1197,ハッピースプリント,カゼニモマケズ,パイロ,-0.6375281856930817,12,-0.6274428076958845,14,,14,39.6,44.4,40.8,15
6,4,7,アイアンロッキー,牝3,55.0,木幡育,本間,446(-2),美浦,2023100100,1167,ディーマジェスティ,アイアンプラスワン,シンボリクリスエス,-2.371770325010121,16,-1.5340709191803132,13,,15,40.2,44.4,42.5,13
7,4,8,ヤマトスイフト,牝3,55.0,大野,田村,480(-6),美浦,2023100560,1096,タワーオブロンドン,プレアヴィヒア,ドゥラメンテ,-0.7334537719832083,13,-0.6775908413352373,12,,8,41.3,46.5,42.6,12
8,5,9,リゼクールグレー,牡3,55.0,△長浜,高橋文,464(-2),美浦,2023103303,1214,ダノンレジェンド,テレキネシス,ダイワメジャー,0.1801311438534432,6,-0.1999863891381357,11,,16,44.5,44.3,44.4,10
9,5,10,トゥモローズウェイ,牝3,55.0,菊沢,小手川,444(-2),美浦,2023103338,1161,アルアイン,ヴィクトリアノート,Pioneerof the Nile,-0.3493876012534893,10,-0.4768085058357276,4,,6,54.9,47.4,52.5,6
10,6,11,グランマズドリーム,牝3,55.0,柴田善,田中勝,446(-6),美浦,2023104515,641,シルバーステート,クイーンオブトロイ,Storm Cat,0.8401306928037291,3,0.1450485578739451,2,,5,56.6,48.7,58.1,2
11,6,12,タイセイギガース,牡3,57.0,黛,伊藤圭,500(+2),美浦,2023100703,1109,セイウンコウセイ,イエスアイキャン,スマートボーイ,-1.1086402046169908,15,-0.8737310222025423,10,,11,48.2,45.1,44.0,11
12,7,13,ヘイスティハート,牡3,57.0,津村,小笠,470(-4),美浦,2023104708,1092,フォーウィールドライブ,ビップコルベット,シニスターミニスター,-0.008064062288878,8,-0.2983711881618917,5,,4,54.8,51.8,53.4,5
13,7,14,ラインジーク,牡3,57.0,横山和,水野,452(+12),美浦,2023101323,1140,シニスターミニスター,モリトシラギク,クロフネ,1.7888508716962268,1,0.6410210432704795,3,,3,56.5,57.2,56.7,3
14,8,15,ミスタートントン,牡3,57.0,三浦,勢司,454(-4),美浦,2023107532,1122,Mo Town,Breezing Bye,City Zip,1.2668557579487172,2,0.368132134938811,1,,1,77.7,83.1,79.6,1
15,8,16,ケイベエ,牡3,57.0,木幡巧,杉浦,454(-4),美浦,2023102803,1162,エピファネイア,トゥアーニー,Country Reel,0.1764960399304448,7,-0.2018867508754278,9,,9,48.2,45.3,45.8,9
