,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ボールドペイト,牡3,57.0,太宰,千田,534(-2),栗東,2023104350,1037,アメリカンペイトリオット,ラブカーナ,オース,-1.5867879776396978,14,-1.1408680804224618,7,,13,53.1,44.1,47.9,9
1,1,2,チェラブ,牝3,55.0,藤懸,平田,436(-6),栗東,2023101263,1138,ミスチヴィアスアレックス,スカイパッション,スペシャルウィーク,-2.1674998715486447,16,-1.4144407357485742,16,,16,39.5,43.7,40.7,16
2,2,3,キタノレクレドール,牝3,52.0,▲大久保,吉田,416(0),栗東,2023105174,1194,ルヴァンスレーヴ,オートルフィーユ,アイルハヴアナザー,0.929598215059268,5,0.0445983441218974,12,,7,39.7,47.8,40.8,13
3,2,4,クロボタン,牝3,52.0,▲田山,岡田,434(+6),栗東,2023101499,1220,シャンハイボビー,カンツバキ,ロゴタイプ,1.3173657703027404,4,0.2272751600265929,14,,12,39.6,45.2,40.7,14
4,3,5,レジーナテンペスタ,牝3,55.0,西塚,前川,480(+3),栗東,2023100392,1200,シルバーステート,ボールルーム,Storm Cat,-0.418022691102328,13,-0.5902641987992844,1,,1,75.7,83.1,58.4,3
5,3,6,マスターストーン,牡3,57.0,北村友,前川,560(-2),栗東,2023100927,1102,サトノダイヤモンド,シェイクズセレナーデ,Unbridled's Song,0.0944409678910323,9,-0.3488432025712802,9,,9,51.8,45.6,51.2,8
6,4,7,アクアマイスター,牡3,57.0,松若,藤野,464(-2),栗東,2023102464,1154,フィレンツェファイア,シェルトファータ,ヘニーヒューズ,1.3630513328048963,3,0.2487975720434228,5,,3,55.2,51.8,56.3,4
7,4,8,モズオサキニ,牝3,55.0,鮫島駿,杉山佳,444(-2),栗東,2023101523,1157,モズアスコット,モズレディーモー,Uncle Mo,1.854114366967103,2,0.4801367603695989,6,,10,55.2,45.5,54.0,6
8,5,9,ナムラオーレ,牝3,53.0,△柴田裕,中竹,520(-10),栗東,2023106237,1212,ジョーカプチーノ,ナムラアピア,クロフネ,-0.4118298117027686,12,-0.5873467409699852,15,,15,39.6,43.9,40.7,15
9,5,10,キャッチアシーフ,牡3,57.0,岩田望,佐藤悠,520(0),栗東,2023103810,1174,マインドユアビスケッツ,フルオブグレース,ヴィクトワールピサ,0.356619290463472,7,-0.2253313189205305,4,,4,55.5,51.4,55.3,5
10,6,11,ジュエルサンライズ,牝3,55.0,斎藤,東田,476(-2),栗東,2023104826,1178,ロジャーバローズ,トシザコジーン,アドマイヤコジーン,-1.7471574391205251,15,-1.216417935472284,11,,5,40.0,51.3,41.1,11
11,6,12,グレイトソン,牡3,54.0,▲和田陽,鈴木孝,460(0),栗東,2023105059,1223,カリフォルニアクローム,デンファレ,フジキセキ,2.3867231831051554,1,0.7310481152243878,2,,8,57.6,47.0,58.8,2
12,7,13,アルムアポジェ,牝3,55.0,秋山稔,北出,474(-2),栗東,2023104328,1181,アメリカンペイトリオット,チャーリーズ,キングカメハメハ,0.5618034679800326,6,-0.1286693065476424,3,,2,56.6,62.1,76.9,1
13,7,14,リアルフォルツァ,セ3,57.0,幸,大橋,488(-18),栗東,2023105194,732,インディチャンプ,モダンハート,ヴィクトワールピサ,0.1506752381327185,8,-0.3223513073790036,10,,11,49.2,45.4,44.7,10
14,8,15,ゴーイングムーン,牝3,55.0,高杉,千田,478(0),栗東,2023105834,1213,ダノンプレミアム,ソアリングギフト,ドゥラメンテ,-0.2273579128503907,10,-0.5004422574706202,13,,6,39.7,48.1,40.8,12
15,8,16,シオミン,牝3,53.0,◇今村,寺島,428(-6),栗東,2023102733,1193,イスラボニータ,スマートアルティラ,ブライアンズタイム,-0.2726028333838102,11,-0.5217570836007137,8,,14,52.1,44.0,51.7,7
