,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ライトアズフェザー,牝2,55.0,鮫島駿,千葉,美浦,2023106063,01157,アルアイン  ,ベッラヴォルタ  ,ヴィクトワールピサ  ,0.16212322285167097,4
1,2,2,ヨッシーリオ,牡2,55.0,丸山,北出,栗東,2023102473,01127,フィエールマン  ,ヒロシゲカナユリ  ,ロードカナロア  ,-1.1755266667883848,9
2,3,3,モズプリフォール,牡2,52.0,▲古川奈,矢作,栗東,2023105738,01190,モズアスコット  ,グランプリエンゼル  ,アグネスデジタル  ,1.1472098760682572,2
3,4,4,ブライトフレア,牡2,55.0,浜中,佐藤悠,栗東,2023103388,01115,ポエティックフレア  Poetic Flare(愛)  ,クラリスピンク  ,ネオユニヴァース  ,1.9433487309097153,1
4,5,5,マルモリラピダス,牡2,55.0,松山,緒方,栗東,2023104838,01126,サトノクラウン  ,ミヤビエメライン  ,マンハッタンカフェ  ,-1.9583346210990091,11
5,5,6,スカイピア,牝2,52.0,▲小林美,前川,栗東,2023110026,01206,Palace Pier  (英)  ,Sun Bear  ,Dubawi  ,-0.7365522778147158,7
6,6,7,コマチチャン,牝2,55.0,荻野琢,小椋,栗東,2023106086,01112,キズナ  ,シュウギン  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,0.020617932528352943,5
7,6,8,サザンテイオー,牡2,52.0,▲橋木,根本,美浦,2023102439,01215,シルバーステート  ,ロンス  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,0.7497145367153314,3
8,7,9,ケイベエ,牡2,55.0,吉田隼,杉浦,美浦,2023102803,01095,エピファネイア  ,トゥアーニー  Tourny(仏)  ,Country Reel  ,-0.11822158332477856,6
9,7,10,ストームサンダー,牡2,55.0,丹内,安達,栗東,2023100772,01091,ヘンリーバローズ  ,マイヴィクトリア  ,キングカメハメハ  ,-2.0100100834111583,12
10,8,11,ルーセントムーン,牡2,55.0,斎藤,高橋一,栗東,2023100690,01178,インディチャンプ  ,サンドグロース  Sand Grouse(英)  ,Mr. Greeley  ,-1.4602185631513669,10
11,8,12,アニマレイ,牡2,55.0,佐々木,須貝,栗東,2023105279,01197,ニューイヤーズデイ  ,ガルデルスリール  ,ダイワメジャー  ,-1.0548759607320877,8
