,式別,馬番,配当,人気
0,単勝,3,570,3
1,複勝,3,220,2
2,複勝,4,460,7
3,複勝,2,340,5
4,枠連,2-3,1340,5
5,馬連,3-4,4560,16
6,ワイド,3-4,1690,16
7,ワイド,2-3,1090,10
8,ワイド,2-4,2820,32
9,馬単,3→4,9390,32
10,3連複,2-3-4,13800,46
11,3連単,3→4→2,69960,223
