,0,1,2,3
202503010101,単勝,11,690,2
202503010101,複勝,11,160,2
202503010101,複勝,12,110,1
202503010101,複勝,6,830,10
202503010101,枠連,6-7,300,1
202503010101,馬連,11-12,350,1
202503010101,ワイド,11-12,150,1
202503010101,ワイド,6-11,2000,24
202503010101,ワイド,6-12,1040,13
202503010101,馬単,11→12,1370,3
202503010101,三連複,6-11-12,2610,7
202503010101,三連単,11→12→6,18400,51
202503010102,単勝,2,130,1
202503010102,複勝,2,110,1
202503010102,複勝,5,870,12
202503010102,複勝,6,190,3
202503010102,枠連,1-3,450,2
202503010102,馬連,2-5,3290,10
202503010102,ワイド,2-5,1360,13
202503010102,ワイド,2-6,320,3
202503010102,ワイド,5-6,7700,55
202503010102,馬単,2→5,4800,13
202503010102,三連複,2-5-6,8660,27
202503010102,三連単,2→5→6,41680,126
202503010103,単勝,10,260,1
202503010103,複勝,10,120,1
202503010103,複勝,7,130,3
202503010103,複勝,1,120,2
202503010103,枠連,4-5,570,2
202503010103,馬連,7-10,590,2
202503010103,ワイド,7-10,260,3
202503010103,ワイド,1-10,210,1
202503010103,ワイド,1-7,250,2
202503010103,馬単,10→7,1140,3
202503010103,三連複,1-7-10,460,1
202503010103,三連単,10→7→1,3310,6
202503010104,単勝,6,350,2
202503010104,複勝,6,130,2
202503010104,複勝,14,110,1
202503010104,複勝,11,180,4
202503010104,枠連,4-8,470,1
202503010104,馬連,6-14,560,1
202503010104,ワイド,6-14,260,1
202503010104,ワイド,6-11,660,9
202503010104,ワイド,11-14,440,4
202503010104,馬単,6→14,1360,3
202503010104,三連複,6-11-14,1710,3
202503010104,三連単,6→14→11,7130,9
202503010105,単勝,8,34740,16
202503010105,複勝,8,7500,16
202503010105,複勝,16,330,6
202503010105,複勝,1,310,5
202503010105,枠連,4-8,2350,9
202503010105,馬連,8-16,143520,86
202503010105,ワイド,8-16,38600,93
202503010105,ワイド,1-8,36410,91
202503010105,ワイド,1-16,830,8
202503010105,馬単,8→16,315540,176
202503010105,三連複,1-8-16,252700,257
202503010105,三連単,8→16→1,4014510,2134
202503010106,単勝,4,830,3
202503010106,複勝,4,300,3
202503010106,複勝,2,190,2
202503010106,複勝,6,340,4
202503010106,枠連,1-2,1210,4
202503010106,馬連,2-4,2040,7
202503010106,ワイド,2-4,690,6
202503010106,ワイド,4-6,1000,9
202503010106,ワイド,2-6,1000,10
202503010106,馬単,4→2,4730,14
202503010106,三連複,2-4-6,5630,14
202503010106,三連単,4→2→6,27560,76
202503010107,単勝,2,5280,11
202503010107,複勝,2,1140,11
202503010107,複勝,7,420,7
202503010107,複勝,6,150,1
202503010107,枠連,2-4,4220,13
202503010107,馬連,2-7,30560,46
202503010107,ワイド,2-7,7530,49
202503010107,ワイド,2-6,2450,28
202503010107,ワイド,6-7,950,10
202503010107,馬単,2→7,66730,105
202503010107,三連複,2-6-7,27150,76
