,0,1,2,3
201903010101,単勝,1,190,1
201903010101,複勝,1,110,1
201903010101,複勝,12,150,2
201903010101,複勝,14,300,5
201903010101,枠連,1-7,570,2
201903010101,馬連,1-12,590,2
201903010101,ワイド,1-12,260,2
201903010101,ワイド,1-14,760,7
201903010101,ワイド,12-14,1190,12
201903010101,馬単,1→12,870,2
201903010101,三連複,1-12-14,2930,7
201903010101,三連単,1→12→14,8200,18
201903010102,単勝,1,620,4
201903010102,複勝,1,190,3
201903010102,複勝,12,800,10
201903010102,複勝,10,150,1
201903010102,枠連,1-6,3270,18
201903010102,馬連,1-12,9830,29
201903010102,ワイド,1-12,2580,28
201903010102,ワイド,1-10,390,3
201903010102,ワイド,10-12,1830,23
201903010102,馬単,1→12,17680,54
201903010102,三連複,1-10-12,9270,33
201903010102,三連単,1→12→10,81260,240
201903010103,単勝,2,1020,5
201903010103,複勝,2,270,5
201903010103,複勝,8,140,1
201903010103,複勝,6,160,3
201903010103,枠連,2-5,530,1
201903010103,馬連,2-8,1850,7
201903010103,ワイド,2-8,710,7
201903010103,ワイド,2-6,900,11
201903010103,ワイド,6-8,420,3
201903010103,馬単,2→8,4220,19
201903010103,三連複,2-6-8,2440,7
201903010103,三連単,2→8→6,19460,54
201903010104,単勝,13,1870,6
201903010104,複勝,13,320,6
201903010104,複勝,3,340,7
201903010104,複勝,2,210,4
201903010104,枠連,3-8,7380,19
201903010104,馬連,3-13,11140,23
201903010104,ワイド,3-13,2300,21
201903010104,ワイド,2-13,1030,14
201903010104,ワイド,2-3,1640,18
201903010104,馬単,13→3,19730,49
201903010104,三連複,2-3-13,18670,44
201903010104,三連単,13→3→2,132820,302
201903010105,単勝,2,1350,7
201903010105,複勝,2,380,7
201903010105,複勝,6,160,1
201903010105,複勝,14,260,5
201903010105,枠連,2-4,1920,7
201903010105,馬連,2-6,3520,13
201903010105,ワイド,2-6,1130,13
201903010105,ワイド,2-14,1940,26
201903010105,ワイド,6-14,600,4
201903010105,馬単,2→6,7220,28
201903010105,三連複,2-6-14,7690,23
201903010105,三連単,2→6→14,63370,226
201903010106,単勝,10,490,2
201903010106,複勝,10,190,3
201903010106,複勝,2,170,1
201903010106,複勝,8,200,4
201903010106,枠連,2-6,670,1
201903010106,馬連,2-10,900,1
201903010106,ワイド,2-10,460,1
201903010106,ワイド,8-10,610,4
201903010106,ワイド,2-8,560,3
201903010106,馬単,10→2,1880,2
201903010106,三連複,2-8-10,1790,1
