,0,1,2,3
202303010101,単勝,14,240,1
202303010101,複勝,14,140,2
202303010101,複勝,4,180,4
202303010101,複勝,15,180,3
202303010101,枠連,3-8,490,2
202303010101,馬連,4-14,790,2
202303010101,ワイド,4-14,360,3
202303010101,ワイド,14-15,390,5
202303010101,ワイド,4-15,600,8
202303010101,馬単,14→4,1150,2
202303010101,三連複,4-14-15,1550,4
202303010101,三連単,14→4→15,5100,7
202303010102,単勝,14,1130,5
202303010102,複勝,14,330,6
202303010102,複勝,1,200,4
202303010102,複勝,10,130,1
202303010102,枠連,1-7,880,4
202303010102,馬連,1-14,4390,18
202303010102,ワイド,1-14,1740,22
202303010102,ワイド,10-14,710,7
202303010102,ワイド,1-10,510,3
202303010102,馬単,14→1,8250,31
202303010102,三連複,1-10-14,4940,13
202303010102,三連単,14→1→10,47520,165
202303010103,単勝,7,590,3
202303010103,複勝,7,160,3
202303010103,複勝,14,110,1
202303010103,複勝,4,320,5
202303010103,枠連,4-8,400,2
202303010103,馬連,7-14,480,2
202303010103,ワイド,7-14,240,2
202303010103,ワイド,4-7,1210,13
202303010103,ワイド,4-14,370,4
202303010103,馬単,7→14,1540,5
202303010103,三連複,4-7-14,1510,5
202303010103,三連単,7→14→4,9220,28
202303010104,単勝,11,310,1
202303010104,複勝,11,140,1
202303010104,複勝,7,190,2
202303010104,複勝,12,300,6
202303010104,枠連,5-7,820,3
202303010104,馬連,7-11,1260,3
202303010104,ワイド,7-11,460,2
202303010104,ワイド,11-12,670,5
202303010104,ワイド,7-12,1320,16
202303010104,馬単,11→7,2380,4
202303010104,三連複,7-11-12,5330,14
202303010104,三連単,11→7→12,22060,42
202303010105,単勝,8,470,2
202303010105,複勝,8,140,2
202303010105,複勝,1,110,1
202303010105,複勝,9,240,6
202303010105,枠連,1-7,400,1
202303010105,馬連,1-8,430,1
202303010105,ワイド,1-8,220,1
202303010105,ワイド,8-9,740,11
202303010105,ワイド,1-9,510,6
202303010105,馬単,8→1,1370,4
202303010105,三連複,1-8-9,1060,3
202303010105,三連単,8→1→9,5310,13
202303010106,単勝,4,770,3
202303010106,複勝,4,280,5
202303010106,複勝,8,340,7
202303010106,複勝,10,170,2
202303010106,枠連,3-5,1430,9
202303010106,馬連,4-8,5790,26
202303010106,ワイド,4-8,1990,27
202303010106,ワイド,4-10,660,5
202303010106,ワイド,8-10,800,8
202303010106,馬単,4→8,9770,43
202303010106,三連複,4-8-10,5650,19
202303010106,三連単,4→8→10,41130,144
202303010107,単勝,3,660,2
202303010107,複勝,3,210,2
202303010107,複勝,4,430,7
202303010107,複勝,2,230,3
202303010107,枠連,2-2,5420,23
202303010107,馬連,3-4,5470,20
202303010107,ワイド,3-4,1780,22
202303010107,ワイド,2-3,750,6
202303010107,ワイド,2-4,2390,26
202303010107,馬単,3→4,10040,37
202303010107,三連複,2-3-4,10720,38
202303010107,三連単,3→4→2,58120,185
202303010108,単勝,13,860,3
202303010108,複勝,13,520,3
202303010108,複勝,9,380,2
202303010108,複勝,4,520,4
202303010108,枠連,5-7,1370,5
202303010108,馬連,9-13,1960,5
202303010108,ワイド,9-13,630,7
202303010108,ワイド,4-13,940,8
202303010108,ワイド,4-9,550,4
202303010108,馬単,13→9,4710,14
202303010108,三連複,4-9-13,4790,13
202303010108,三連単,13→9→4,26160,67
202303010109,単勝,1,370,1
