,0,1,2,3
202203010101,単勝,11,570,4
202203010101,複勝,11,250,4
202203010101,複勝,15,160,1
202203010101,複勝,10,3170,13
202203010101,枠連,6-8,1200,5
202203010101,馬連,11-15,1320,4
202203010101,ワイド,11-15,570,4
202203010101,ワイド,10-11,17150,67
202203010101,ワイド,10-15,10670,57
202203010101,馬単,11→15,3220,11
202203010101,三連複,10-11-15,79030,145
202203010101,三連単,11→15→10,354900,709
202203010102,単勝,5,220,1
202203010102,複勝,5,110,1
202203010102,複勝,1,130,2
202203010102,複勝,4,740,10
202203010102,枠連,1-3,290,1
202203010102,馬連,1-5,290,1
202203010102,ワイド,1-5,180,1
202203010102,ワイド,4-5,1560,14
202203010102,ワイド,1-4,2350,24
202203010102,馬単,5→1,480,1
202203010102,三連複,1-4-5,4220,9
202203010102,三連単,5→1→4,11950,28
202203010103,単勝,11,620,3
202203010103,複勝,11,230,3
202203010103,複勝,4,270,5
202203010103,複勝,10,200,2
202203010103,枠連,2-6,2470,10
202203010103,馬連,4-11,2870,12
202203010103,ワイド,4-11,940,11
202203010103,ワイド,10-11,650,5
202203010103,ワイド,4-10,660,6
202203010103,馬単,11→4,6370,23
202203010103,三連複,4-10-11,4350,13
202203010103,三連単,11→4→10,26010,80
202203010104,単勝,8,890,4
202203010104,複勝,8,210,4
202203010104,複勝,9,150,1
202203010104,複勝,6,790,10
202203010104,枠連,4-5,1460,6
202203010104,馬連,8-9,1300,4
202203010104,ワイド,8-9,480,3
202203010104,ワイド,6-8,4200,37
202203010104,ワイド,6-9,2360,30
202203010104,馬単,8→9,3140,12
202203010104,三連複,6-8-9,18310,61
202203010104,三連単,8→9→6,89230,298
202203010105,単勝,11,360,2
202203010105,複勝,11,120,2
202203010105,複勝,10,110,1
202203010105,複勝,4,140,3
202203010105,枠連,5-6,460,1
202203010105,馬連,10-11,440,1
202203010105,ワイド,10-11,190,1
202203010105,ワイド,4-11,340,3
202203010105,ワイド,4-10,290,2
202203010105,馬単,11→10,1000,2
202203010105,三連複,4-10-11,700,1
202203010105,三連単,11→10→4,4360,6
202203010106,単勝,3,250,1
202203010106,複勝,3,130,1
202203010106,複勝,13,130,2
202203010106,複勝,16,190,5
202203010106,枠連,2-7,360,1
202203010106,馬連,3-13,370,1
202203010106,ワイド,3-13,170,1
202203010106,ワイド,3-16,430,4
202203010106,ワイド,13-16,480,6
202203010106,馬単,3→13,810,2
202203010106,三連複,3-13-16,1320,3
202203010106,三連単,3→13→16,4770,6
202203010107,単勝,3,540,2
202203010107,複勝,3,170,2
202203010107,複勝,5,120,1
202203010107,複勝,1,350,8
202203010107,枠連,2-3,460,1
202203010107,馬連,3-5,570,1
202203010107,ワイド,3-5,270,1
202203010107,ワイド,1-3,1240,15
202203010107,ワイド,1-5,790,9
202203010107,馬単,3→5,1510,3
202203010107,三連複,1-3-5,2670,5
202203010107,三連単,3→5→1,12690,22
202203010108,単勝,8,940,6
202203010108,複勝,8,280,5
202203010108,複勝,5,320,6
202203010108,複勝,6,770,12
202203010108,枠連,3-4,3290,17
202203010108,馬連,5-8,4190,18
202203010108,ワイド,5-8,1360,16
202203010108,ワイド,6-8,2360,30
202203010108,ワイド,5-6,3140,41
202203010108,馬単,8→5,7800,33
202203010108,三連複,5-6-8,15200,58
202203010108,三連単,8→5→6,74660,256
202203010109,単勝,11,420,2
202203010109,複勝,11,210,2
202203010109,複勝,4,690,11
202203010109,複勝,10,330,5
202203010109,枠連,3-6,820,2
202203010109,馬連,4-11,10060,40
202203010109,ワイド,4-11,2670,38
202203010109,ワイド,10-11,690,5
202203010109,ワイド,4-10,3770,47
202203010109,馬単,11→4,15620,64
202203010109,三連複,4-10-11,18270,73
202203010109,三連単,11→4→10,101040,383
202203010110,単勝,6,210,1
202203010110,複勝,6,120,1
202203010110,複勝,5,170,3
202203010110,複勝,11,400,7
202203010110,枠連,5-5,720,4
202203010110,馬連,5-6,690,2
202203010110,ワイド,5-6,290,2
