,式別,馬番,配当,人気
0,単勝,2,570,3
1,複勝,2,170,3
2,複勝,13,370,7
3,複勝,10,130,1
4,枠連,2-8,4260,13
5,馬連,2-13,7630,23
6,ワイド,2-13,1410,16
7,ワイド,2-10,340,2
8,ワイド,10-13,1070,13
9,馬単,2→13,11300,34
10,3連複,2-10-13,4620,12
11,3連単,2→13→10,47650,149
