,式別,馬番,配当,人気
0,単勝,10,430,2
1,複勝,10,220,2
2,複勝,6,510,7
3,複勝,1,610,8
4,枠連,3-5,2660,11
5,馬連,6-10,3960,13
6,ワイド,6-10,1340,13
7,ワイド,1-10,2150,24
8,ワイド,1-6,5910,53
9,馬単,10→6,5910,21
10,3連複,1-6-10,26660,80
11,3連単,10→6→1,109420,339
