,式別,馬番,配当,人気
0,単勝,1,360,2
1,複勝,1,140,2
2,複勝,2,430,7
3,複勝,4,120,1
4,枠連,1-2,4760,16
5,馬連,1-2,4630,15
6,ワイド,1-2,890,13
7,ワイド,1-4,230,1
8,ワイド,2-4,630,9
9,馬単,1→2,5790,20
10,3連複,1-2-4,1610,4
11,3連単,1→2→4,16300,54
